,eye_id,timestamp,topic,confidence,diameter_2d [px],diameter_3d [mm],timestamp_corrected
76735,0,1583864127.3701248,pupil.0,0.9991012925848101,47.39201985370782,3.0455255815236866,2.2659318447113037
76737,0,1583864127.3781939,pupil.0,0.9989010816689884,47.264372417132904,3.0372225657693983,2.274000883102417
76739,0,1583864127.3862631,pupil.0,0.8494407588737382,46.65373066373788,2.9980696915211063,2.2820701599121094
76741,0,1583864127.394332,pupil.0,0.9991826419593,47.25356626534708,3.0364993468638772,2.2901389598846436
76743,0,1583864127.402401,pupil.0,0.9987482396020152,47.4760437537091,3.0508379031831137,2.298207998275757
76745,0,1583864127.41047,pupil.0,0.9986965659883592,47.49196303865528,3.0518481481640194,2.30627703666687
76747,0,1583864127.4185386,pupil.0,0.9990568758032784,47.4174537229301,3.047134305675383,2.314345598220825
76749,0,1583864127.4266078,pupil.0,0.9990232656082654,47.40834166282733,3.046513022689152,2.3224148750305176
76751,0,1583864127.434677,pupil.0,0.9975079539114884,47.49121182309253,3.051800946418292,2.330483913421631
76753,0,1583864127.4427462,pupil.0,0.9991484419431738,47.40637506933986,3.0463802497412624,2.3385531902313232
76755,0,1583864127.450815,pupil.0,0.998947835108317,47.50918221107032,3.053038960458548,2.3466219902038574
76757,0,1583864127.458884,pupil.0,0.99287708774789,47.43173728506315,3.0480985615004137,2.3546910285949707
76759,0,1583864127.4669528,pupil.0,0.99893335316083,47.425958255231905,3.047702700172937,2.362759828567505
76761,0,1583864127.4750216,pupil.0,0.9990528749621554,47.37924510384692,3.044674557968663,2.370828628540039
76763,0,1583864127.4830909,pupil.0,0.99913540442911,47.225257997435996,3.0348149271570635,2.3788979053497314
76765,0,1583864127.49116,pupil.0,0.998891001961726,47.31687462036459,3.040787647564319,2.3869669437408447
76767,0,1583864127.499229,pupil.0,0.8912377857089059,46.69298534353604,3.0006555694044863,2.395035982131958
76769,0,1583864127.507298,pupil.0,0.9984358419919356,47.11848132327518,3.0278987920754963,2.4031050205230713
76771,0,1583864127.515367,pupil.0,0.9987135006840172,46.94429485464738,3.016741832625858,2.4111740589141846
76773,0,1583864127.523437,pupil.0,0.9988174518547276,46.74182688512971,3.003716486216105,2.4192440509796143
76775,0,1583864127.5315056,pupil.0,0.8446434055138022,46.08572063209713,2.9616778400976114,2.4273126125335693
76777,0,1583864127.5395749,pupil.0,0.9661864148189364,46.60799576150462,2.9951238225451613,2.4353818893432617
76779,0,1583864127.547644,pupil.0,0.998416609546252,46.46819835724234,2.9862183717270665,2.443450927734375
76781,0,1583864127.5557132,pupil.0,0.9988829772946192,46.20614788371916,2.9694230278843796,2.4515202045440674
76783,0,1583864127.563782,pupil.0,0.99864131986416,46.1737100973811,2.967294708305696,2.4595890045166016
76785,0,1583864127.571851,pupil.0,0.8108139891784997,45.207034867579075,2.905273179486479,2.467658042907715
76787,0,1583864127.5799198,pupil.0,0.9992419324925892,45.68080023962194,2.9363015057838577,2.475726842880249
76789,0,1583864127.5879886,pupil.0,0.9986195233997012,45.698342187698756,2.9378846241226784,2.483795642852783
76791,0,1583864127.596058,pupil.0,0.9986418073088124,45.74312876036183,2.9407602371415957,2.4918649196624756
76793,0,1583864127.604127,pupil.0,0.9986710424459686,45.56343502075181,2.9291668537311564,2.499933958053589
76795,0,1583864127.6121962,pupil.0,0.9985961658393864,45.52989405039659,2.9270537630490185,2.5080032348632812
76797,0,1583864127.620265,pupil.0,0.9990284537602858,45.11452818673988,2.900394393446246,2.5160720348358154
76801,0,1583864127.6364028,pupil.0,0.9995263404727596,44.7050084252795,2.8740086161187794,2.532209873199463
76803,0,1583864127.6444721,pupil.0,0.9996696635474082,44.556408943238296,2.8644311747950004,2.5402791500091553
76805,0,1583864127.652541,pupil.0,0.9947235178745076,44.638795823429,2.869771749611456,2.5483479499816895
76807,0,1583864127.66061,pupil.0,0.9215229485064068,44.0856027809055,2.8342334333142047,2.5564169883728027
76811,0,1583864127.676749,pupil.0,0.991883013203885,44.49741627593718,2.8607359726980106,2.5725560188293457
76814,0,1583864127.684818,pupil.0,0.8231956901596496,44.151597010847176,2.8385722535034703,2.580625057220459
76815,0,1583864127.6928868,pupil.0,0.9748024306278521,44.36722379333235,2.8523681279365887,2.588693857192993
76817,0,1583864127.700956,pupil.0,0.9047863986017708,43.828574217300215,2.8177934521718164,2.5967631340026855
76819,0,1583864127.709025,pupil.0,0.9377563252354724,43.737858793734695,2.8119367769014256,2.6048319339752197
76821,0,1583864127.717094,pupil.0,0.9996167816063348,44.15826213997051,2.838935489649636,2.612900972366333
76824,0,1583864127.725163,pupil.0,0.9990980986877716,44.23364720973075,2.8437865896697856,2.6209700107574463
76826,0,1583864127.733232,pupil.0,0.9992520637716412,44.25972360572619,2.845439004795292,2.6290390491485596
76827,0,1583864127.7413008,pupil.0,0.9993577300049956,44.210022000083256,2.842225856650392,2.6371078491210938
76830,0,1583864127.7493699,pupil.0,0.9991512848526812,44.18499916069293,2.8406429916188327,2.645176887512207
76832,0,1583864127.7574391,pupil.0,0.9993606734587366,44.16294457698403,2.8392129208071517,2.6532461643218994
76836,0,1583864127.773577,pupil.0,0.9573073433955441,43.68366018906861,2.8084653593778253,2.669384002685547
76837,0,1583864127.781646,pupil.0,0.9990192271230562,44.25493759934799,2.8451547234415706,2.67745304107666
76840,0,1583864127.7897148,pupil.0,0.9992715825195619,44.14415232876128,2.8380596040097505,2.6855218410491943
76841,0,1583864127.797784,pupil.0,0.9992964034419576,44.25205681370144,2.844942921124456,2.6935911178588867
76844,0,1583864127.805853,pupil.0,0.999353521688489,44.13937524760378,2.837762920375564,2.701659917831421
76846,0,1583864127.8139222,pupil.0,0.9992107447209048,44.201665465610276,2.841763399994932,2.7097291946411133
76847,0,1583864127.821991,pupil.0,0.9993432027529452,44.178835608408015,2.8402730980860467,2.7177979946136475
76849,0,1583864127.830061,pupil.0,0.9994098566781016,44.236718736105566,2.8440403748110152,2.725867986679077
76851,0,1583864127.83813,pupil.0,0.9991423998731996,44.247128173603045,2.844701813982196,2.7339370250701904
76853,0,1583864127.8461988,pupil.0,0.9992378148462242,44.2910597866839,2.8474867856545285,2.7420058250427246
76855,0,1583864127.8542678,pupil.0,0.98741571473739,44.210596017147886,2.8423808803223385,2.750074863433838
76857,0,1583864127.8623366,pupil.0,0.9994126932550174,44.31569576591074,2.8491182815063243,2.758143663406372
76859,0,1583864127.8704062,pupil.0,0.9989585516874198,44.54803712557384,2.864094886870248,2.7662131786346436
76861,0,1583864127.878475,pupil.0,0.9992476082284184,44.360549468142096,2.8520146640155364,2.7742819786071777
76863,0,1583864127.886544,pupil.0,0.999343691622548,44.363090308932364,2.8520966700473838,2.782351016998291
76865,0,1583864127.894613,pupil.0,0.8198702953022059,44.231689435970175,2.84379701722318,2.7904200553894043
76867,0,1583864127.9026818,pupil.0,0.9987297922064248,44.75264449507753,2.8772347219913432,2.7984888553619385
76869,0,1583864127.9107509,pupil.0,0.9989335998621416,44.7280023476052,2.8756505921568247,2.8065578937530518
76871,0,1583864127.91882,pupil.0,0.9988123154586984,44.74552495584842,2.876845334417152,2.814626932144165
76875,0,1583864127.934958,pupil.0,0.9984932203272732,44.92559889471489,2.8884413097396298,2.8307650089263916
76877,0,1583864127.943027,pupil.0,0.990660093892998,44.846976455721425,2.883374923831364,2.838834047317505
76879,0,1583864127.9510958,pupil.0,0.9632728409005208,44.8358163300759,2.8826649498098127,2.846902847290039
76883,0,1583864127.967234,pupil.0,0.9984033624395691,45.11216438914505,2.9004907009483656,2.8630409240722656
76885,0,1583864127.975303,pupil.0,0.9978682443112984,45.35842133146107,2.9163423940615063,2.871109962463379
76887,0,1583864127.9833732,pupil.0,0.9978112053176408,45.478770965866154,2.9240911754493597,2.8791801929473877
76889,0,1583864127.991442,pupil.0,0.997611224455084,45.49872607568202,2.925379520063629,2.887248992919922
76891,0,1583864127.999511,pupil.0,0.9981665028029696,45.37782089392617,2.917497656282977,2.895318031311035
76893,0,1583864128.0075798,pupil.0,0.9980620891000744,45.45824229468499,2.9227034912796737,2.9033868312835693
76895,0,1583864128.0156488,pupil.0,0.9977722165975316,45.60961642859771,2.9323920799069256,2.9114558696746826
76897,0,1583864128.0237179,pupil.0,0.9976510961125138,45.65286593127625,2.9351966626043486,2.919524908065796
76899,0,1583864128.031787,pupil.0,0.9975453597073359,45.79929413490558,2.9445594222472584,2.927593946456909
76901,0,1583864128.039856,pupil.0,0.9655811074215468,45.254231128741615,2.9094648244897874,2.9356629848480225
76903,0,1583864128.047925,pupil.0,1.0,45.028390550225716,2.8950662153785083,2.9437320232391357
76905,0,1583864128.055994,pupil.0,0.9672680544079768,44.96509948338325,2.891118484400879,2.951801061630249
76907,0,1583864128.0640626,pupil.0,0.8419351784790783,44.77536772934546,2.8790418011093504,2.959869623184204
76909,0,1583864128.072132,pupil.0,0.8799285604246173,45.51305533591066,2.9260920262267955,2.9679391384124756
76911,0,1583864128.080201,pupil.0,1.0,45.099642813779276,2.899634948210848,2.9760079383850098
76913,0,1583864128.08827,pupil.0,0.9878019410514542,45.008362456303246,2.89388786182429,2.984076976776123
76915,0,1583864128.096339,pupil.0,0.9315786278303844,44.962568984712476,2.8910660517152893,2.9921460151672363
76917,0,1583864128.104408,pupil.0,0.9977532631728072,46.272807300004565,2.9749084190157373,3.0002150535583496
76919,0,1583864128.1124768,pupil.0,1.0,45.326249459584396,2.9141767942875725,3.008283853530884
76921,0,1583864128.120546,pupil.0,0.9398585151305914,45.774215563070705,2.942885537408352,3.016353130340576
76923,0,1583864128.1286151,pupil.0,0.9976791074054152,46.442911656117325,2.98592989608689,3.0244221687316895
76925,0,1583864128.136684,pupil.0,1.0,45.3785399399865,2.9176227538461417,3.0324909687042236
76927,0,1583864128.144754,pupil.0,0.9977620871503404,46.64156033669164,2.9987010485007124,3.0405609607696533
76929,0,1583864128.152823,pupil.0,0.997705027166482,46.664646698156965,3.000162651284888,3.0486299991607666
76931,0,1583864128.160892,pupil.0,1.0,45.55478040694723,2.9289323139831094,3.05669903755188
76933,0,1583864128.1689608,pupil.0,0.9979553246327968,46.71030314900435,3.0030583701670475,3.064767837524414
76936,0,1583864128.1770296,pupil.0,0.9976920946247816,46.889114682319075,3.0145705688752624,3.0728366374969482
76937,0,1583864128.1850991,pupil.0,0.99833688558313,46.696119564495646,3.0020925465136084,3.0809061527252197
76939,0,1583864128.193168,pupil.0,0.970731990912134,46.28079934626789,2.975343344490084,3.088974952697754
76941,0,1583864128.201237,pupil.0,0.9983377458322702,46.871296879648035,3.0133289913305155,3.097043991088867
76944,0,1583864128.209306,pupil.0,0.9979925390600728,46.932433589937524,3.0172931985442397,3.1051130294799805
76945,0,1583864128.2173748,pupil.0,0.8362666695855839,46.23473934525686,2.972446780095147,3.1131818294525146
76948,0,1583864128.2254438,pupil.0,0.9977015611217022,47.11861772713204,3.0292749578280764,3.121250867843628
76949,0,1583864128.2335126,pupil.0,0.9982617516304652,46.974424867053706,3.0199895395965086,3.129319667816162
76952,0,1583864128.241582,pupil.0,1.0,45.98905451229721,2.9567656700143017,3.1373889446258545
76953,0,1583864128.249651,pupil.0,0.9809470438189948,45.977754908213385,2.956163049106348,3.1454579830169678
76956,0,1583864128.25772,pupil.0,0.9975091517185684,47.32881031064656,3.042792981372585,3.153527021408081
76957,0,1583864128.265789,pupil.0,0.9981006382460968,47.16970342481637,3.0325691778528743,3.1615960597991943
76959,0,1583864128.2738578,pupil.0,1.0,46.11504274882051,2.9648907931396336,3.1696648597717285
76962,0,1583864128.2819269,pupil.0,0.9976889388114578,47.433386877384294,3.0495527992686804,3.177733898162842
76964,0,1583864128.2899966,pupil.0,1.0,46.071106345516064,2.9620974295689666,3.1858036518096924
76966,0,1583864128.298066,pupil.0,1.0,46.081048870883684,2.9628610498760968,3.1938729286193848
76967,0,1583864128.306135,pupil.0,0.9978989923674092,47.37130122041021,3.045502847646872,3.201941967010498
76969,0,1583864128.314204,pupil.0,0.9984378688328844,47.277814118945685,3.0394748315031115,3.2100110054016113
76971,0,1583864128.322273,pupil.0,0.9982371086721796,47.237379566199515,3.0367977365199623,3.2180800437927246
76973,0,1583864128.3303418,pupil.0,0.8907019880419662,47.1148347786499,3.028952742101976,3.226148843765259
76975,0,1583864128.3384109,pupil.0,0.8231164191318153,46.722320954021775,3.0037326418936567,3.234217882156372
76977,0,1583864128.3464801,pupil.0,0.9977137200868168,47.556134602204246,3.057370152322637,3.2422871589660645
76979,0,1583864128.354549,pupil.0,0.8661592440491709,46.81634705101222,3.0097425371693127,3.2503559589385986
76981,0,1583864128.362618,pupil.0,0.9982644370430386,47.417671356256704,3.0484455183180583,3.258424997329712
76983,0,1583864128.370687,pupil.0,1.0,46.45974465410514,2.9869878997471977,3.266494035720825
76985,0,1583864128.3787556,pupil.0,0.9728701918895551,46.357966542024755,2.9805694029150027,3.2745625972747803
76987,0,1583864128.3868248,pupil.0,0.9573831668010184,46.43951325236268,2.9859382569640087,3.2826318740844727
76989,0,1583864128.394894,pupil.0,0.9213164600210596,47.450716368914826,3.0506896703390973,3.290700912475586
76991,0,1583864128.4029632,pupil.0,0.9976494022292808,47.6306388482186,3.0621560545949,3.2987701892852783
76993,0,1583864128.411032,pupil.0,0.997873015600598,47.47308641517562,3.0520587007612616,3.3068389892578125
76995,0,1583864128.419101,pupil.0,0.9861948912941793,46.38205966141359,2.9820440477286683,3.314908027648926
76997,0,1583864128.4271698,pupil.0,0.9764398001354472,46.52014379432437,2.991047440553662,3.32297682762146
76999,0,1583864128.4352386,pupil.0,0.9978205481925352,47.676723397148635,3.065109990175056,3.331045627593994
77001,0,1583864128.443308,pupil.0,0.9977489189398095,47.818503613007536,3.0743134244717907,3.3391151428222656
77003,0,1583864128.4513779,pupil.0,0.9620245166512598,46.54448246679412,2.992534587613804,3.347184896469116
77005,0,1583864128.4594471,pupil.0,1.0,46.59521573558301,2.9959232505337456,3.3552541732788086
77007,0,1583864128.467516,pupil.0,0.9206280177891698,46.54725928915044,2.9929679544920305,3.3633229732513428
77009,0,1583864128.475585,pupil.0,0.9978361326652941,47.66001559191177,3.0641271642825068,3.371392011642456
77011,0,1583864128.483654,pupil.0,0.9983368608298746,47.57305375103155,3.0584525715189046,3.3794610500335693
77013,0,1583864128.4917226,pupil.0,1.0,46.78148442732153,3.0076910372882484,3.3875296115875244
77015,0,1583864128.499792,pupil.0,0.9731077686014166,46.6780719552699,3.0011693101171075,3.395599126815796
77019,0,1583864128.5159302,pupil.0,1.0,46.68114929271414,3.0012461608661565,3.4117372035980225
77021,0,1583864128.523999,pupil.0,0.9184631527285348,46.649079039234145,2.9993119570580884,3.4198060035705566
77023,0,1583864128.532068,pupil.0,0.8941840688173701,46.479341644017325,2.9885274520316845,3.42787504196167
77025,0,1583864128.5401368,pupil.0,0.8371779815182673,46.57031522717735,2.9945062632760564,3.435943841934204
77027,0,1583864128.548206,pupil.0,0.9978950282892848,47.740994648559465,3.0693325874066635,3.4440131187438965
77029,0,1583864128.556275,pupil.0,0.9977241274759544,47.90237846677542,3.0797332718949217,3.4520819187164307
77031,0,1583864128.564344,pupil.0,1.0,46.84319712072776,3.0117658693611262,3.460150957107544
77033,0,1583864128.572413,pupil.0,0.9975457299158776,47.887472632787066,3.0787922029796313,3.4682199954986572
77035,0,1583864128.580482,pupil.0,0.9976926348960306,48.08428879424219,3.091396169628453,3.4762890338897705
77037,0,1583864128.5885508,pupil.0,0.9827216537681482,46.875234208235725,3.0137949819891032,3.4843578338623047
77039,0,1583864128.5966198,pupil.0,0.9977907283662996,47.87262142897244,3.0777538705467364,3.492426872253418
77041,0,1583864128.6046898,pupil.0,0.9975844156119472,48.08435850043622,3.0914550310960203,3.5004968643188477
77043,0,1583864128.6127589,pupil.0,0.9829017673375536,46.86877365167613,3.0134326851199167,3.508565902709961
77045,0,1583864128.620828,pupil.0,0.9976226671364524,47.95029866176817,3.0827921909128513,3.516634941101074
77048,0,1583864128.628897,pupil.0,0.9856849435765138,47.78619639212261,3.072330904793911,3.5247039794921875
77049,0,1583864128.636966,pupil.0,1.0,46.97556719947446,3.0203419046332813,3.532773017883301
77051,0,1583864128.645035,pupil.0,0.9976409068682472,47.896072377111004,3.079357834188716,3.540842056274414
77053,0,1583864128.6531038,pupil.0,1.0,46.99755075758267,3.0217189070978234,3.5489108562469482
77056,0,1583864128.6611726,pupil.0,0.9975916351143832,48.069621866655524,3.0905463398962456,3.5569796562194824
77058,0,1583864128.669242,pupil.0,1.0,46.9547381842842,3.0189974736776812,3.565048933029175
77060,0,1583864128.677311,pupil.0,0.9976147439053308,47.93510933957518,3.0818862071681448,3.573117971420288
77062,0,1583864128.68538,pupil.0,1.0,47.071373546543036,3.0264838118934914,3.5811870098114014
77064,0,1583864128.693449,pupil.0,0.997675478225692,48.12072313050786,3.093786938266236,3.5892560482025146
77066,0,1583864128.7015178,pupil.0,0.9993698001897272,47.06335455346205,3.0259366381256116,3.597324848175049
77067,0,1583864128.7095866,pupil.0,0.8149445354201313,47.46066733918366,3.0514345010211086,3.605393648147583
77070,0,1583864128.7176561,pupil.0,0.9948648715752192,46.955532567930106,3.0190866553945015,3.6134631633758545
77071,0,1583864128.725725,pupil.0,0.9977820313838616,48.14170457156406,3.0950093021733327,3.6215319633483887
77074,0,1583864128.733794,pupil.0,0.9978910042745156,48.081389092007676,3.091168393097928,3.629601001739502
77076,0,1583864128.741863,pupil.0,1.0,47.07986028545611,3.0269089876423534,3.6376700401306152
77078,0,1583864128.7499318,pupil.0,0.9727828344191216,47.0264213246305,3.023600487252964,3.6457388401031494
77079,0,1583864128.7580018,pupil.0,0.920832147575678,46.885356155146255,3.0146589328762827,3.653808832168579
77082,0,1583864128.7660706,pupil.0,0.8668150235172916,46.83827110248767,3.0117605055102112,3.6618776321411133
77085,0,1583864128.782209,pupil.0,0.953198712649604,47.30898167409827,3.0415236764118636,3.678015947341919
77087,0,1583864128.790278,pupil.0,1.0,47.296310367151364,3.040832935309008,3.6860849857330322
77089,0,1583864128.798347,pupil.0,1.0,47.37151529313319,3.0457931061658505,3.6941540241241455
77091,0,1583864128.806416,pupil.0,0.9600039571213029,47.3228097854021,3.04278799320615,3.702223062515259
77093,0,1583864128.8144848,pupil.0,0.9975494418638629,48.32860629119555,3.1069708581535744,3.710291862487793
77095,0,1583864128.8225539,pupil.0,0.9982279612016518,48.21714838957547,3.0997730730981483,3.7183609008789062
77097,0,1583864128.8306231,pupil.0,1.0,47.35167251242907,3.0442625820302487,3.7264301776885986
77099,0,1583864128.838692,pupil.0,0.92714470265069,48.00203135857225,3.0860822150199123,3.734498977661133
77101,0,1583864128.846761,pupil.0,0.9977602138224552,48.44030202623008,3.1141348734638314,3.742568016052246
77103,0,1583864128.85483,pupil.0,1.0,47.47562007013006,3.0522470034724094,3.7506370544433594
77105,0,1583864128.8628988,pupil.0,0.98760790775882,47.29504231169752,3.040765409965637,3.7587058544158936
77107,0,1583864128.8709679,pupil.0,0.9975627700592488,48.48426183690072,3.116979332590466,3.766774892807007
77109,0,1583864128.879037,pupil.0,0.9988561238155548,47.905479126819685,3.0796859607275238,3.77484393119812
