stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
15.0,21.0,2.6711339950561523,1.0,1.0,160.0,95.0,343.0,110.0,15.0,9.880078729913054,66.0,177.0,-0.583399997530431,-1.1532718038047367,-0.040314923502636636,-3.3895423355436516,-0.00011816107046339025
27.0,25.0,2.0845680236816406,2.0,1.0,340.0,79.0,25.0,87.0,8.0,2.0028532248279465,-52.0,-45.0,0.8835917146818171,-1.2815287470400996,0.16028150305052577,-3.0889221388260375,-0.0001801091688875214
11.0,27.0,3.3509411811828613,3.0,1.0,236.0,124.0,303.0,115.0,-9.0,-6.604864588106137,33.0,-67.0,-1.996329987876476,-1.2424268464867705,0.27099805288513895,-5.547674439268277,-0.0002455915675765411
95.0,110.0,2.4672529697418213,4.0,1.0,343.0,89.0,303.0,106.0,17.0,10.9413043533542,6.0,40.0,-0.7343353165795422,-1.0447545968111105,-0.054783046361094566,-1.0869345083932378,-0.0003159452473422549
79.0,87.0,2.486553192138672,5.0,1.0,25.0,47.0,137.0,63.0,16.0,17.697463102908827,32.0,-112.0,1.1224516110549085,-0.5503783825304093,0.18291249279014818,-1.6574115700751866,-0.0003926505184132974
124.0,115.0,5.1353187561035165,6.0,1.0,303.0,65.0,248.0,71.0,6.0,5.266940215562032,59.0,55.0,3.2450865252924226,-0.5718409446275493,0.3803112716424953,-5.612533600314659,-0.0004773760873890398
89.0,106.0,4.121277332305908,7.0,1.0,303.0,22.0,107.0,16.0,-6.0,-3.391140825403097,67.0,-164.0,0.1363583059715184,-0.37592992683678006,-0.09321658680760508,-0.031209023657016912,-0.0005720307599200928
47.0,63.0,3.25459098815918,8.0,1.0,137.0,102.0,133.0,95.0,-7.0,-11.000392699748785,-55.0,4.0,-1.3091432498289173,0.04473240579787152,0.00990107850014114,-4.69897777295167,-0.0006788236021550658
65.0,71.0,5.25478982925415,9.0,1.0,248.0,98.0,107.0,95.0,-3.0,-7.616427019260653,-33.0,141.0,1.3330085118938164,0.2681670716996635,0.12056862571736351,0.5403780882972588,-0.0008003346752554328
22.0,16.0,5.971207857131957,10.0,1.0,107.0,26.0,244.0,35.0,9.0,9.271543260336744,-4.0,-137.0,3.56287724711965,0.5388525883504827,0.1912202087676329,-1.1528992103107218,-0.0009395988138142036
102.0,95.0,5.299554109573363,11.0,1.0,133.0,94.0,17.0,96.0,2.0,-3.2903772256257877,8.0,116.0,0.8872925095640262,0.7297835362087374,-0.06708365929262237,1.3097445073891787,-0.001100205347705123
98.0,95.0,4.482728958129883,12.0,1.0,107.0,90.0,173.0,93.0,3.0,-2.925794328009273,8.0,-66.0,3.0274526434440765,1.2328028055360172,0.4446520992171464,-6.259638844291854,-0.0012864171747291135
26.0,35.0,3.3485338687896733,13.0,1.0,244.0,131.0,13.0,10.0,25.0,29.37621181855296,41.0,-129.0,-3.7923096608082347,1.200480458247449,-0.14812670399280448,-0.8146862175997331,-0.001503313184874743
94.0,96.0,4.100360870361328,14.0,1.0,17.0,21.0,49.0,11.0,-10.0,-6.794450591081583,-73.0,-32.0,4.250740479449651,1.1919998544363304,0.15209693080767542,-1.2203890596807032,-0.0017569587210816827
90.0,93.0,3.878782033920288,15.0,1.0,173.0,141.0,92.0,8.0,13.0,12.134557952340161,-51.0,81.0,0.5032286257024341,1.4245234564521878,0.08658713294943633,-2.1840401367701476,-0.002054609538363861
131.0,10.0,7.399025917053223,16.0,1.0,13.0,54.0,192.0,56.0,2.0,4.5382572789196605,-69.0,-179.0,-1.9602832759492463,0.9532590377958887,0.17279177423932537,-5.046888436255061,-0.0024049555907798333
21.0,11.0,7.549824953079224,17.0,1.0,49.0,6.0,166.0,8.0,2.0,3.7992084430089523,15.0,-117.0,2.364294322550007,1.2231570535287755,0.3031578635288475,-4.718379803431029,-0.002818411924934198
141.0,8.0,9.945549964904783,18.0,1.0,92.0,29.0,293.0,35.0,6.0,4.966534483794293,-34.0,159.0,0.12761597405561806,2.1642883707175202,0.29700149526509717,-4.7889238177173015,-0.0033074649704061994
54.0,56.0,6.816261053085327,19.0,1.0,192.0,78.0,113.0,77.0,-1.0,-6.8042721151711145,-24.0,79.0,1.3037686230722014,2.8585073445207043,0.1903439596933649,-2.825067034251283,-0.0038870835587926397
6.0,8.0,3.049336671829224,20.0,1.0,166.0,61.0,60.0,66.0,5.0,5.959830989714236,-55.0,106.0,1.721449917416039,3.1274015471381276,0.23858744113621042,-5.760658281138223,-0.00457520502219366
29.0,35.0,7.89628791809082,21.0,1.0,293.0,31.0,9.0,133.0,-44.0,-45.55929169146931,-2.0,-76.0,1.5563576754990145,3.4887027631342487,0.11351978400182071,-2.4090135158039496,-0.005393307642502909
78.0,77.0,2.92986798286438,22.0,1.0,113.0,118.0,94.0,137.0,19.0,18.667644532819153,-40.0,19.0,0.44605700650708924,2.969655518383799,0.136071701080093,-0.15708038891566528,-0.00636708143661836
61.0,66.0,6.433216094970702,23.0,1.0,60.0,82.0,186.0,74.0,-8.0,-14.351640877410444,-21.0,-126.0,3.9284193511463052,3.1321631630238334,0.3454126259377752,-4.528962382302103,-0.007527209621901231
118.0,137.0,5.598031997680664,25.0,1.0,94.0,28.0,281.0,38.0,10.0,9.338049536638026,-56.0,173.0,1.0890343909061404,3.125194832172202,0.2468167121889769,-3.5085771715535046,-0.00891027291501884
82.0,74.0,9.133073091506956,26.0,1.0,186.0,115.0,141.0,147.0,32.0,30.561199400974132,-33.0,45.0,1.2224321752794356,3.4912962390148254,0.4291068812697034,-5.213475566913204,-0.01055978782324693
40.0,127.0,3.950363874435425,27.0,1.0,111.0,125.0,319.0,136.0,11.0,13.83925846633973,61.0,152.0,-0.7470974855859864,3.8597673476364096,0.06344437118215789,-3.767250889483024,-0.01252738797368656
28.0,38.0,3.0663020610809326,28.0,1.0,281.0,107.0,143.0,118.0,11.0,7.735584420604129,67.0,138.0,1.1352898581615136,3.6871363162275475,0.10435276193270245,-1.454237738095938,-0.014874153906419472
125.0,136.0,4.46686601638794,30.0,1.0,319.0,14.0,68.0,17.0,3.0,8.407325975550451,-35.0,-109.0,0.47640261006288687,3.6286465853639127,0.19203810444877945,-3.92110593546977,-0.01767209117547402
107.0,118.0,6.00095796585083,31.0,1.0,143.0,50.0,222.0,54.0,4.0,6.34011076750936,57.0,-79.0,2.0783980474692956,3.698353487805596,-0.012435270748680952,-3.407575002568882,-0.021005748534695237
85.0,30.0,4.666898012161255,32.0,1.0,358.0,121.0,92.0,147.0,26.0,26.99224328477031,-36.0,-94.0,0.5708684119347914,3.512223979895327,0.11918085475856313,-3.3976471740067775,-0.024973956862971373
14.0,17.0,5.649513959884644,33.0,1.0,68.0,147.0,241.0,146.0,-1.0,2.4730051161272844,13.0,-173.0,-1.480603739924429,3.42265277077746,-0.03801068860587344,-3.1374987765848927,-0.029691654713657235
50.0,54.0,4.646531105041504,34.0,1.0,222.0,127.0,127.0,123.0,-4.0,-0.37847883545397387,69.0,95.0,0.31389115507791227,3.5571023539266666,0.18598285603727693,-2.8932530657984863,-0.0352917473929217
121.0,147.0,6.314183235168457,35.0,1.0,92.0,91.0,69.0,90.0,-1.0,-6.77944552931025,30.0,23.0,0.16708572030334823,3.842312298039965,0.2783356132885472,-5.582446575259265,-0.04192692281486265
147.0,146.0,5.348889112472534,36.0,1.0,241.0,113.0,238.0,117.0,4.0,1.9662743596952499,34.0,3.0,0.37536429412948524,4.1195727314965715,0.12440742939598749,-4.426510518574627,-0.049771318774131754
127.0,123.0,1.83264684677124,37.0,1.0,127.0,104.0,238.0,77.0,-27.0,-30.711643692957992,23.0,-111.0,3.987329368693118,3.060104855548064,0.043197069620702855,1.6078793982201032,-0.05902190276247077
91.0,90.0,5.398375034332275,38.0,1.0,69.0,10.0,254.0,133.0,-23.0,-19.039903196012872,-65.0,175.0,1.202077779975366,3.010012642157254,0.08318549613768705,-2.7495657264534232,-0.06989938754450777
113.0,117.0,5.385473251342773,39.0,1.0,238.0,138.0,318.0,6.0,14.0,15.434266497311897,-25.0,-80.0,3.7381755522723084,3.1308727502726788,0.31421305140411865,-3.821853842024886,-0.08264846455248356
104.0,77.0,2.4670579433441158,40.0,1.0,238.0,32.0,183.0,35.0,3.0,1.2906432642240464,72.0,55.0,2.402273824337892,2.509340644754433,0.3296214686773353,-2.8734142788328487,-0.09753709473930695
10.0,133.0,2.7130608558654785,41.0,1.0,254.0,8.0,129.0,5.0,-3.0,-0.2674804480774835,2.0,125.0,1.0354252805334243,2.096323237540053,0.11579703316422102,-1.1492117537527922,-0.11485455583336003
138.0,6.0,2.1505479812622066,42.0,1.0,318.0,34.0,77.0,35.0,1.0,-0.7876934714605976,-42.0,-119.0,-0.41464331580796937,2.156023231684441,0.03146790639099534,-0.20288300045419155,-0.13490791011335038
32.0,35.0,3.2330989837646484,43.0,1.0,183.0,41.0,267.0,33.0,-8.0,-8.270785126666977,-9.0,-84.0,1.8362299558970085,2.156023231684441,0.15919016473437372,-1.6077670894903908,-0.15801653325230272
8.0,5.0,3.017187118530273,44.0,1.0,129.0,33.0,295.0,33.0,0.0,-1.7846411557786848,-25.0,-166.0,4.051785973414652,1.9607382353002678,0.2641265232305865,-1.6386037423170143,-0.18450433905873379
34.0,35.0,3.40389084815979,45.0,1.0,77.0,51.0,303.0,50.0,-1.0,1.4659478203551988,-17.0,134.0,1.14309950903955,1.9607382353002678,0.05394545770506593,-0.6865347421343986,-0.2146893546759668
41.0,33.0,5.927106857299805,46.0,1.0,267.0,18.0,266.0,18.0,0.0,4.725836110558548,23.0,1.0,0.38703203747664056,1.9008443402542676,0.1997152326405092,-2.634508512706683,-0.24887035420062242
33.0,33.0,3.7673549652099614,47.0,1.0,295.0,42.0,201.0,43.0,1.0,1.0718455023695288,-9.0,94.0,3.644608610831596,1.699277482563021,0.24205738197561366,-1.1808809670117582,-0.2873103539073606
51.0,50.0,4.9344308376312265,48.0,1.0,303.0,73.0,75.0,82.0,9.0,4.696228994341583,-22.0,-132.0,0.4958076355877035,1.5431616111607827,0.39066630168921385,-7.535236300677332,-0.33021691648146345
18.0,18.0,6.751023769378662,49.0,1.0,266.0,117.0,74.0,132.0,15.0,14.27089080363031,47.0,-168.0,-2.2727743020271083,1.9982713105503362,0.31851464645242694,-4.629564993879869,-0.3777194098149812
42.0,43.0,5.385494947433472,50.0,1.0,201.0,53.0,26.0,53.0,0.0,2.5664905271625447,-11.0,175.0,1.650366170738365,2.025091298244394,0.13482783028919076,-1.5350643841305216,-0.4298436193190146
73.0,82.0,2.9681649208068848,51.0,1.0,75.0,123.0,198.0,120.0,-3.0,-1.067776452112538,-50.0,-123.0,2.1692728473970817,0.7375872573355886,0.3383913702617953,-4.389133418280826,-0.4864844174502318
117.0,132.0,9.157498836517334,52.0,1.0,74.0,30.0,226.0,30.0,0.0,-1.333630275585035,-59.0,-152.0,1.630663402609085,0.17840726511640959,0.25879357250813906,-5.3369270251838214,-0.5473775396637399
53.0,53.0,4.004724979400635,53.0,1.0,26.0,133.0,16.0,105.0,-28.0,-23.862333398531646,66.0,10.0,2.1848277346604905,0.17840726511640959,0.492575462715913,-5.962466669522579,-0.6120718838281128
123.0,120.0,8.884417772293089,54.0,1.0,198.0,13.0,147.0,20.0,7.0,12.242243325020668,-36.0,51.0,1.7370370673797688,-0.4689420148958706,0.2007010967465264,-0.13329586431688414,-0.6799041133224053
133.0,105.0,5.554143190383911,56.0,1.0,16.0,144.0,322.0,2.0,4.0,2.4664690814639574,-11.0,54.0,3.8938577329245994,-0.46229610772536867,0.33131322849162737,-3.624212019213385,-0.7499776674146471
13.0,20.0,5.2018089294433585,57.0,1.0,147.0,36.0,290.0,38.0,2.0,0.40521754583510194,-23.0,-143.0,0.9933849005455722,-1.2211149848560203,0.07183992856735023,-2.8480037602890342,-0.8211485241597383
70.0,118.0,2.249662160873413,58.0,1.0,13.0,80.0,60.0,83.0,3.0,-3.1523775637009646,-10.0,-47.0,2.3692930998096995,-1.6327427365481533,0.10617745862966424,-1.5114765440518731,-0.8920201750551757
144.0,2.0,5.9657087326049805,59.0,1.0,322.0,129.0,37.0,111.0,-18.0,-13.828706301391788,15.0,-75.0,-0.8848089282291461,-1.6678340982432602,0.06785823727836447,-3.4890306219354508,-0.9609502114348046
