stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
11.0,35.0,1.701611996,1.0,1.0,20.0,16.0,107.0,10.0,-6.0,-5.4824720782814955,-5.0,-87.0,9.982876484566505,0.9947805833339403,0.840138731097177,-0.39182232278183105,-0.0006106865267031047
7.0,5.0,5.435902834,2.0,1.0,282.0,15.0,30.0,9.0,-6.0,-5.285548441074943,-8.0,-108.0,2.0446948634581905,-0.46439500304123366,0.16020657519209336,3.3705031032066786,-0.0009308500874607573
16.0,10.0,4.650954008,3.0,1.0,107.0,103.0,218.0,98.0,-5.0,-11.287286341379648,59.0,-111.0,8.312132873138767,-0.766265772057978,0.8422808061709742,-0.9197922911986655,-0.0012692798127396572
15.0,9.0,2.553016186,4.0,1.0,30.0,23.0,135.0,22.0,-1.0,-0.04393916831305167,-8.0,-105.0,3.7598458621048687,-1.2367324168653533,0.38885635036144206,0.14889300694435975,-0.001632885560118348
103.0,98.0,1.9703190330000002,5.0,1.0,218.0,102.0,286.0,109.0,7.0,-0.2904166125683991,1.0,-68.0,6.853356426153403,-1.7933428973525332,0.4592237647442287,2.25440213703439,-0.002029317950130504
23.0,22.0,2.797664881,6.0,1.0,135.0,56.0,218.0,40.0,-16.0,-8.062475357131028,-33.0,-83.0,4.81771823627091,-0.8693834516185325,0.4507983182922777,-1.2973831733840553,-0.002467201283768493
102.0,109.0,4.786664009,7.0,1.0,286.0,107.0,69.0,99.0,-8.0,-9.928405197171536,-5.0,-143.0,2.0973823100899387,-4.15940353212106,0.1893703398388127,-0.9942766049822951,-0.002956400755113172
56.0,40.0,0.917917013,8.0,1.0,218.0,18.0,176.0,131.0,-33.0,-32.61967417304795,38.0,42.0,8.60123445788278,-4.764014321273972,0.6850407919341539,1.900334716116485,-0.0035083333810234847
107.0,99.0,3.27105999,9.0,1.0,69.0,74.0,135.0,90.0,16.0,19.00815228900334,33.0,-66.0,7.802733078961483,-4.3652959436157035,0.7925915009852268,-1.2515053299117391,-0.004136333575136715
18.0,131.0,2.281294823,10.0,1.0,176.0,120.0,222.0,117.0,-3.0,1.4705159929702996,44.0,-46.0,6.58120670736602,-4.3652959436157035,0.3817408546382262,2.659878056525977,-0.004856086136087945
