stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
13.0,15.0,1.733696938,1.0,1.0,165.0,87.0,320.0,120.0,33.0,21.138360352152183,72.0,-155.0,-0.47733571398223235,0.054383097995374226,-0.040346431484828804,1.492264855874407,-3.836646456727314e-05
139.0,7.0,1.07020402,2.0,1.0,92.0,112.0,341.0,106.0,-6.0,1.6557517772115862,27.0,111.0,-3.9706644862260285,0.3386807577332231,0.04260307352164365,-1.9969736212337397,-5.8480784062504635e-05
95.0,108.0,3.319591045,3.0,1.0,306.0,58.0,0.0,47.0,-11.0,-4.020109191159852,37.0,-54.0,0.18598788063686736,-0.20667137622420093,0.142492666137117,-0.3404961992845279,-7.974267784215103e-05
87.0,120.0,1.236195087,4.0,1.0,320.0,108.0,114.0,99.0,-9.0,-7.955324076044539,-21.0,-154.0,2.8050428084341306,0.4010505772836484,-0.03985316728387203,0.26621347809237844,-0.00010258625865368487
112.0,106.0,3.2693901060000004,5.0,1.0,341.0,96.0,242.0,107.0,11.0,-3.8313781964062823,16.0,99.0,-1.2269658381270305,-0.42360137008259235,-0.07901145547486232,0.17155310051417902,-0.00012749217777855297
58.0,47.0,2.447034836,6.0,1.0,0.0,99.0,141.0,107.0,8.0,-4.614249169773492,-41.0,-141.0,-1.6899263000088627,-0.11489890991131357,0.08559999269172364,-1.0327866222391668,-0.00015500225810619552
108.0,99.0,2.786836863,7.0,1.0,114.0,72.0,227.0,78.0,6.0,13.011048450409598,36.0,-113.0,-2.0368933743163784,-0.4135768052680441,-0.11228599380425276,-0.4624835951884239,-0.0001857362818040606
96.0,107.0,3.372159004,8.0,1.0,242.0,107.0,53.0,106.0,-1.0,-1.718321884399463,-11.0,-171.0,-1.9321934253158892,-0.08403424243465614,0.3155308825520462,-0.5112457517018757,-0.00022041152451788106
99.0,107.0,1.42119503,9.0,1.0,141.0,41.0,266.0,45.0,4.0,1.195971457804783,58.0,-125.0,1.9171958320452585,-0.15758568284550784,0.20832239965556865,-4.568840206303796,-0.00025986572260824214
72.0,78.0,3.69885397,10.0,1.0,227.0,21.0,208.0,16.0,-5.0,-1.6301680251022552,51.0,19.0,-0.11534292702471613,0.17659736646840848,0.05343294824965005,0.7697357591755543,-0.00030508427569469056
