stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
13.0,15.0,3.2163190839999998,1.0,1.0,165.0,139.0,92.0,7.0,14.0,19.19854835114205,20.0,73.0,3.645451610468352,-1.357842633987169,0.4631846152867085,3.3052278114896403,-0.0065332719021659125
139.0,7.0,0.766999245,2.0,1.0,92.0,95.0,306.0,108.0,13.0,-2.138129456642927,44.0,146.0,-0.9524660502702094,-0.7092594702547378,-0.06899285364828167,2.4101700603150826,-0.009871640221578772
95.0,108.0,4.533948183,3.0,1.0,306.0,87.0,320.0,120.0,33.0,21.245239285296094,8.0,-14.0,5.303420225880212,-0.6892377242683463,0.3396550812498214,6.230902108575181,-0.013296959426287185
87.0,120.0,1.600635052,4.0,1.0,320.0,112.0,341.0,106.0,-6.0,1.6463317416791217,-25.0,-21.0,3.5093462371992334,-1.200548338140878,0.3815190600594176,3.8693074843422477,-0.01683967300400744
112.0,106.0,2.331220865,5.0,1.0,341.0,58.0,0.0,47.0,-11.0,-4.053630367151468,54.0,-19.0,2.9811502126951765,-1.2381372327529083,0.04986557122911739,8.367015660791317,-0.02053148847924011
58.0,47.0,1.733696938,6.0,1.0,0.0,108.0,114.0,99.0,-9.0,-8.001066531856337,-50.0,-114.0,1.760119665249233,-0.6663517661415624,-0.1093060691398478,6.497683461477278,-0.024405708921676796
108.0,99.0,1.07020402,7.0,1.0,114.0,96.0,242.0,107.0,11.0,-3.7737121924023693,12.0,-128.0,0.3577911015859312,-1.0526369409685545,-0.02207978003675059,3.479507902113558,-0.02849757412317474
96.0,107.0,3.319591045,8.0,1.0,242.0,99.0,141.0,107.0,8.0,-4.594683793252868,-3.0,101.0,0.7595013034506374,-0.9540269426070723,-0.11055189722088903,1.5972425471605791,-0.03284461267015125
99.0,107.0,1.236195087,9.0,1.0,141.0,72.0,227.0,78.0,6.0,12.974358732691146,27.0,-86.0,-4.229301182746784,-1.1591303889139835,-0.4578992370448242,4.086401639724971,-0.037487005698317956
72.0,78.0,3.2693901060000004,10.0,1.0,227.0,107.0,53.0,106.0,-1.0,-1.7655363353153724,-35.0,174.0,1.4450412089559297,-0.49960249785443944,-0.3807653993465257,4.256039857318706,-0.04246796255803238
107.0,106.0,2.447034836,11.0,1.0,53.0,41.0,266.0,45.0,4.0,1.2285885519546604,66.0,147.0,2.0275056582967226,-1.464054950575982,0.1544975836705944,4.550974435177723,-0.04783410792036163
41.0,45.0,2.786836863,12.0,1.0,266.0,21.0,208.0,16.0,-5.0,-1.6277665008309987,20.0,58.0,4.630719223562148,-0.5324859453100242,0.37801543003205557,0.419956020824081,-0.05363587899277221
21.0,16.0,3.372159004,13.0,1.0,208.0,90.0,248.0,120.0,30.0,15.766263591620403,-69.0,-40.0,2.0589093908941156,-0.7099875565668287,0.05619636390159339,6.174224394718389,-0.059927930463484505
90.0,120.0,1.42119503,14.0,1.0,248.0,28.0,345.0,14.0,-14.0,-11.677568381476673,62.0,-97.0,0.9871180032116774,-1.4149787407784873,0.10487734791710697,4.48301638084544,-0.06676954352763903
28.0,14.0,3.69885397,15.0,1.0,345.0,119.0,300.0,96.0,-23.0,-8.80725695415026,55.0,45.0,2.891161578352943,-0.8429745219036269,0.061955102657251314,4.595599148388328,-0.07422503383847802
