stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
77.0,74.0,2.011610746,65.0,1.0,296.0,140.0,142.0,140.0,0.0,-2.2546522093548536,-63.0,-0.10086196958442203,3.0381903811100335,-0.6002420850330359
140.0,140.0,5.114863157,66.0,1.0,142.0,85.0,60.0,83.0,-2.0,-10.171874924780704,55.0,0.2354651933290501,1.422844117936038,-0.5295367760447938
85.0,83.0,3.83376503,67.0,1.0,60.0,36.0,17.0,22.0,-14.0,-11.634260681434691,49.0,0.4238111681872142,3.8559801792256887,-0.8968211198452807
36.0,22.0,2.547381878,68.0,1.0,17.0,47.0,253.0,50.0,3.0,7.778527050226833,-11.0,-3.2215278544482473,7.462418262824656,-0.39164596259462664
47.0,50.0,1.4809229369999999,69.0,1.0,253.0,33.0,277.0,39.0,6.0,8.115791198810049,14.0,3.5363190496368246,6.397584218969263,1.589629314669713
33.0,39.0,3.1998069289999997,70.0,1.0,277.0,29.0,74.0,34.0,5.0,6.818120687768376,4.0,1.4474136416394288,3.6738939343121144,1.5058647319843812
29.0,34.0,3.9144871230000002,71.0,1.0,74.0,76.0,278.0,74.0,-2.0,-1.0405327474761723,-47.0,-0.5130118706843876,5.560832037575894,1.5019755986204115
76.0,74.0,1.8826961519999998,72.0,1.0,278.0,22.0,207.0,29.0,7.0,8.210972514915332,54.0,0.2601197840939887,-0.3213581889338869,0.9271397380184472
22.0,29.0,2.8476889130000003,73.0,1.0,207.0,14.0,350.0,21.0,7.0,8.976615984090051,8.0,2.6263188046160026,1.5595709483478137,1.4951561367935151
14.0,21.0,1.915902138,74.0,1.0,350.0,112.0,332.0,105.0,-7.0,-4.28480432621337,50.0,0.3848476775863186,5.68013682141517,1.2588918808770584
112.0,105.0,3.116162062,75.0,1.0,332.0,32.0,173.0,23.0,-9.0,-6.956628438444463,-68.0,-0.05146135211809053,9.333029720792096,1.8630019235707467
32.0,23.0,2.979897022,76.0,1.0,173.0,94.0,25.0,100.0,6.0,-5.90893115835855,-62.0,-0.11309545909394696,4.873963450542063,1.528703325785946
94.0,100.0,3.3608169560000003,77.0,1.0,25.0,131.0,68.0,33.0,50.0,44.538479393669256,-37.0,-1.2593539732060277,4.710271462428113,1.1251421748457748
13.0,88.0,4.416966915,79.0,1.0,266.0,93.0,39.0,100.0,7.0,-4.956147985045627,68.0,0.05146135211809053,-3.4817192018863716,1.367273107499947
93.0,100.0,1.0997149940000002,80.0,1.0,39.0,42.0,205.0,45.0,3.0,6.307806957605001,51.0,0.3492614342744878,4.111504897367486,1.8328758306842836
42.0,45.0,2.450061083,81.0,1.0,205.0,135.0,277.0,30.0,43.0,36.376325600614784,55.0,0.2354651933290501,3.1781722284232066,2.4198724517340966
135.0,30.0,3.082181215,82.0,1.0,277.0,144.0,125.0,147.0,3.0,5.586717285455952,-9.0,-2.8552300068822944,3.5873224831822297,2.6208244297294185
