stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
91.0,90.0,4.666898012161255,38.0,1.0,69.0,-1.0,-5.897948098948509,36.0,-0.40907735491210995,2.927420442236934,1.3364693537553534
113.0,117.0,5.649513959884644,39.0,1.0,238.0,4.0,1.3202886217354806,-22.0,0.964882269539563,0.6179933651281196,0.386694915859495
104.0,77.0,4.646531105041504,40.0,1.0,238.0,-27.0,-29.913907027119528,9.0,-0.854500838968973,3.368954297296237,0.645706836578548
10.0,133.0,6.314183235168457,41.0,1.0,254.0,-25.0,-21.819593285980012,-54.0,0.07784751948752053,0.18302267717391504,0.34025153671340186
138.0,6.0,5.348889112472534,42.0,1.0,318.0,16.0,16.81873247894783,20.0,-1.0242289161485363,4.473256508378413,1.2862755292505363
32.0,35.0,1.83264684677124,43.0,1.0,183.0,3.0,3.010967237638832,-42.0,0.24412107843174816,1.4145792365690966,1.2040646482400927
8.0,5.0,5.398375034332275,44.0,1.0,129.0,-3.0,-0.578064609540176,24.0,-0.8913504921845389,2.6963807370233566,1.2070447501245898
34.0,35.0,5.385473251342773,45.0,1.0,77.0,1.0,1.371720979698674,-26.0,0.8092289987567391,4.1984514358835145,0.7273574537383718
41.0,33.0,2.4670579433441158,46.0,1.0,267.0,-8.0,-5.512798654210135,-7.0,0.7089031203150628,5.335084477890201,-0.5231965445311051
33.0,33.0,2.7130608558654785,47.0,1.0,295.0,0.0,0.16650325344367367,8.0,-0.7859932882983036,3.096546942794693,-0.623889698691502
51.0,50.0,2.1505479812622066,48.0,1.0,303.0,-1.0,2.2607115336813965,-18.0,1.0634120030680743,1.0221469530066527,-0.14327896424528924
18.0,18.0,3.2330989837646484,49.0,1.0,266.0,0.0,3.294946802953442,33.0,-0.516559036859419,2.7693617439011953,1.095034096437481
42.0,43.0,3.017187118530273,50.0,1.0,201.0,1.0,3.7744835701243264,-24.0,0.8913504921845389,4.81101117031681,0.7679143702096202
73.0,82.0,3.40389084815979,51.0,1.0,75.0,9.0,1.4057023967803932,-31.0,0.5962171967212037,1.5143251693710815,1.2957424338956258
117.0,132.0,5.927106857299805,52.0,1.0,74.0,15.0,13.354708314475724,-44.0,0.20334941225411426,3.011490821522703,-0.35307074215174566
53.0,53.0,3.7673549652099614,53.0,1.0,26.0,0.0,2.708395040233663,64.0,-0.026799246621441508,3.572690060473618,-0.22143928626032536
123.0,120.0,4.9344308376312265,54.0,1.0,198.0,-3.0,-1.6176173857705773,-70.0,0.010626611748264207,1.9686417991701757,1.0772565242669059
30.0,30.0,6.751023769378662,55.0,1.0,226.0,0.0,-0.12713610306629697,-55.0,0.07046900061804391,6.000835177130593,1.3383960477576273
133.0,105.0,5.385494947433472,56.0,1.0,16.0,-28.0,-23.542578562696796,45.0,-0.18531974288430494,3.7815358107637076,1.7435005579550564
13.0,20.0,2.9681649208068848,57.0,1.0,147.0,7.0,10.950944706112532,-28.0,0.7234063756542802,4.231197931741582,0.7839465628247404
70.0,118.0,9.157498836517334,58.0,1.0,13.0,48.0,41.4396366677309,-57.0,0.057590831413550946,1.110559208859601,0.5447819295069829
144.0,2.0,4.004724979400635,59.0,1.0,322.0,6.0,2.957670912261742,-74.0,0.0020523841426659272,0.8982163394767576,1.557461675915844
36.0,38.0,8.884417772293089,60.0,1.0,290.0,2.0,2.900370696922389,-40.0,0.291706558658034,1.3281016546369517,0.6648131853514554
80.0,83.0,5.914223909378053,61.0,1.0,60.0,3.0,-5.016367758391416,-44.0,0.20334941225411426,0.269248919163731,0.15876331506450728
129.0,111.0,5.554143190383911,62.0,1.0,37.0,-18.0,-13.598626820473887,-49.0,0.12683636614448335,4.186468510773758,0.11595130660385858
99.0,100.0,5.2018089294433585,63.0,1.0,327.0,1.0,-2.1096006755253622,30.0,-0.637880301716782,3.5105088129448867,-0.4044305311999553
2.0,5.0,2.249662160873413,64.0,1.0,226.0,3.0,9.509289990287778,-51.0,0.1045254454855213,2.2536812208272785,0.09262775341220293
19.0,9.0,5.9657087326049805,65.0,1.0,214.0,-10.0,-7.059442444240878,-17.0,1.073580192804731,0.2861653419632931,0.0487827224006573
97.0,142.0,7.153541088104247,66.0,1.0,277.0,45.0,41.618472014179595,70.0,-0.010626611748264207,1.5714266469663563,0.0487827224006573
145.0,142.0,4.750194311141968,67.0,1.0,342.0,-3.0,-4.852483317564966,-48.0,0.13959263245643444,5.671931621697189,0.5475770280515424
109.0,126.0,6.01620078086853,68.0,1.0,137.0,17.0,14.01930054402329,36.0,-0.40907735491210995,3.455876428425145,0.5475770280515424
59.0,40.0,5.9337217807769775,69.0,1.0,233.0,-19.0,-19.191023095846553,50.0,-0.11517554186282543,2.268977698206206,0.6362123831402077
96.0,103.0,3.6340360641479488,70.0,1.0,220.0,7.0,3.4349971219425104,-37.0,0.3768939888136435,0.8904401307234275,0.23617876770226276
9.0,3.0,5.88212776184082,71.0,1.0,56.0,-6.0,-3.203215736235526,-61.0,0.03781729311475667,5.0271509227920665,0.8708649019522686
105.0,112.0,4.667065143585205,72.0,1.0,169.0,7.0,4.070632017717353,52.0,-0.09480487869949954,0.6634499947164032,0.8708649019522686
93.0,80.0,2.8320040702819824,73.0,1.0,272.0,-13.0,-17.292715945493903,12.0,-1.0048458917784262,1.2791513543912345,2.6873903076465195
4.0,10.0,3.101294755935669,74.0,1.0,202.0,6.0,8.88149231496213,-59.0,0.04683942594826919,1.6920292870583689,1.7457105645490365
55.0,47.0,6.132215023040772,75.0,1.0,38.0,-8.0,-6.0757398506830125,-51.0,0.1045254454855213,2.794348807127199,-0.17244673293557497
37.0,39.0,4.732550859451294,76.0,1.0,184.0,2.0,3.2063691671599575,18.0,-1.0634120030680743,3.060300734088813,-0.7032317421359424
146.0,3.0,3.0029909610748287,77.0,1.0,223.0,5.0,5.537753639751722,39.0,-0.3182197531654518,1.9165166334330697,-1.231456536389247
49.0,55.0,2.531318187713623,78.0,1.0,127.0,6.0,9.562143771044484,-51.0,0.1045254454855213,4.01265560558792,-0.0678395486737717
72.0,69.0,2.8477261066436768,79.0,1.0,276.0,-3.0,-10.304246256661818,-23.0,0.9295263377955622,3.6832127855846775,0.17019355426811186
64.0,62.0,4.782490015029907,80.0,1.0,176.0,-2.0,-5.315358455622961,8.0,-0.7859932882983036,2.7823931480681723,-2.054910110017364
126.0,116.0,4.181318283081056,81.0,1.0,65.0,-10.0,-6.886555619347282,-62.0,0.03384671790985863,2.7053326108228104,0.4081682039942653
1.0,131.0,4.383918046951294,82.0,1.0,52.0,-18.0,-7.970149297105873,-23.0,0.9295263377955622,5.026033353525924,2.038266887582035
43.0,48.0,4.3996970653533936,83.0,1.0,244.0,5.0,8.031055342824013,-42.0,0.24412107843174816,3.685194087914135,2.2868805540233312
57.0,39.0,6.230996370315553,84.0,1.0,102.0,-18.0,-17.057623064619058,-14.0,1.0583342103355575,3.747653714705549,2.568611838466205
25.0,26.0,6.8175299167633066,85.0,1.0,334.0,1.0,1.642097631723809,32.0,-0.55569733554536,1.9552971818703082,2.0588765242473768
,,,,,,,,,,3.895524009882034,2.077651202812916
83.0,87.0,2.93355393409729,2.0,2.0,174.0,4.0,-3.436274503502423,-70.0,0.010626611748264207,3.9684651059739076,1.9599900222935347
22.0,142.0,3.6639928817749023,3.0,2.0,182.0,-28.0,-26.268817865328536,61.0,-0.03781729311475667,3.0205548795246333,0.02550870589708515
46.0,67.0,4.117244005203247,4.0,2.0,20.0,21.0,24.544392314238742,-24.0,0.8913504921845389,3.1485380366192057,0.02550870589708515
59.0,70.0,3.4169702529907227,5.0,2.0,67.0,11.0,10.808976904153448,-13.0,1.0361830290209706,4.335460401884914,0.08779736118277155
89.0,107.0,3.699970245361328,6.0,2.0,36.0,18.0,12.43987778421218,-30.0,0.637880301716782,4.417228923506569,0.3545412049083944
39.0,35.0,4.1495580673217765,7.0,2.0,337.0,-4.0,-2.1453835612416494,50.0,-0.11517554186282543,4.513362549767205,-0.4052354587617961
101.0,109.0,4.262841701507568,8.0,2.0,45.0,8.0,5.04096461284008,-62.0,0.03384671790985863,2.3126753444474883,-0.42982580082338284
42.0,43.0,4.229447841644287,9.0,2.0,268.0,1.0,3.7744835701243264,59.0,-0.04683942594826919,1.9836662772592553,-0.5700533787787799
143.0,5.0,5.651026248931885,10.0,2.0,230.0,10.0,6.65064594935121,47.0,-0.1535319650656543,1.122323378712364,-0.410791922619246
103.0,96.0,3.9132237434387207,11.0,2.0,31.0,-7.0,-9.910216303738471,40.0,-0.291706558658034,2.9632478102847175,-1.8637931763936753
84.0,80.0,3.5170397758483887,12.0,2.0,68.0,-4.0,-11.170536897075683,19.0,-1.0467177699621482,0.8225478630771612,-1.7118043392750406
63.0,64.0,11.316996812820435,13.0,2.0,246.0,1.0,-1.6875065738072887,21.0,-0.996698178617586,1.7134020111993495,-1.6211583400588554
34.0,30.0,3.534046173095703,14.0,2.0,256.0,-4.0,-3.628279020301326,29.0,-0.6803935998244567,2.4811279491212836,-2.0707124397713055
8.0,145.0,5.167743921279907,15.0,2.0,56.0,-11.0,-8.578064609540176,26.0,-0.8092289987567391,1.4396827856828514,-2.0841988454452105
95.0,93.0,15.432130098342896,16.0,2.0,111.0,-2.0,-5.779331636428415,61.0,-0.03781729311475667,5.832734692428998,-1.4385030445052156
58.0,54.0,2.2339389324188232,17.0,2.0,197.0,-4.0,-3.6086573918807314,37.0,-0.3768939888136435,2.156006251707197,-2.028066021703368
75.0,90.0,10.20206069946289,18.0,2.0,279.0,15.0,6.9990256402842395,-17.0,1.073580192804731,1.5288745141158633,-3.286717841708209
128.0,87.0,5.70015811920166,19.0,2.0,336.0,-41.0,-36.94379644323566,-53.0,0.08593658439467575,0.7373670364301268,-2.787487009221334
87.0,85.0,2.684768915176392,20.0,2.0,91.0,-2.0,-8.236099196097362,41.0,-0.2670261974625363,1.8092928575546912,-2.6952876421161807
110.0,122.0,5.316971778869629,21.0,2.0,214.0,12.0,9.044118252838993,-23.0,0.9295263377955622,7.0931615725934405,-2.6645481154494193
60.0,60.0,5.536965131759644,22.0,2.0,78.0,0.0,-0.7976028886154634,50.0,-0.11517554186282543,7.856612238809039,-3.7191055717576496
30.0,4.0,10.684170961380003,23.0,2.0,188.0,-26.0,-26.1271361030663,30.0,-0.637880301716782,3.4035246102934575,-4.543620944061626
88.0,92.0,2.618589162826538,24.0,2.0,342.0,4.0,-1.899312578651907,-58.0,0.0519755852297164,13.23085687489764,-2.601968335849253
97.0,83.0,5.231244087219238,25.0,2.0,102.0,-14.0,-17.381527985820405,-9.0,0.854500838968973,0.7337150888148308,-2.935907277507961
33.0,34.0,6.765024662017822,26.0,2.0,44.0,1.0,1.1665032534436737,64.0,-0.026799246621441508,2.2641805150685124,-2.3549085491977935
41.0,37.0,3.785314083099365,27.0,2.0,145.0,-4.0,-1.512798654210135,-8.0,0.7859932882983036,5.696709711129211,-2.573941602258391
16.0,9.0,4.437113046646118,28.0,2.0,252.0,-7.0,-3.1756141739767596,25.0,-0.8510385403884233,0.6938569070414811,-2.844769486676062
20.0,19.0,3.6660759449005127,29.0,2.0,72.0,-1.0,1.5500220364518587,-4.0,0.4331756699679028,1.3338594800762267,-2.727392191355195
130.0,4.0,4.001228094100951,30.0,2.0,127.0,22.0,26.63344427348421,38.0,-0.3466079352525694,2.040244267364492,-2.6382067182358075
91.0,111.0,5.93735671043396,31.0,2.0,256.0,20.0,15.10205190105149,39.0,-0.3182197531654518,1.9262870924452682,-2.932191542434268
12.0,13.0,4.33807897567749,32.0,2.0,261.0,1.0,4.784549304549879,-69.0,0.012956317894756765,4.893209622571107,-1.8403396920017758
125.0,126.0,4.3033461570739755,33.0,2.0,8.0,1.0,3.558837702703281,35.0,-0.44312957163182515,1.2184457846288546,-1.8728478762192573
62.0,64.0,7.0365540981292725,34.0,2.0,283.0,2.0,-0.05349786106915211,63.0,-0.03018553228996032,1.5647185707790834,-1.9565370549798067
146.0,143.0,3.771078824996948,35.0,2.0,164.0,-3.0,-2.462246360248278,64.0,-0.026799246621441508,2.6580044751302685,-2.4423596139912065
32.0,32.0,3.969896078109741,36.0,2.0,312.0,0.0,0.010967237638832117,-34.0,0.47898960024664444,7.43722569335934,-1.6124960567650852
93.0,95.0,4.318687915802002,37.0,2.0,47.0,2.0,-2.2927159454939012,-61.0,0.03781729311475667,4.072266918501277,-1.7351291598970424
26.0,39.0,3.1365087032318115,38.0,2.0,314.0,13.0,13.365602147235117,67.0,-0.01798328601192902,0.3285300564301452,-1.8290401268364183
116.0,97.0,4.098663091659547,39.0,2.0,43.0,-19.0,-20.985305245422516,58.0,-0.0519755852297164,5.822022227484206,-2.4608783922825666
106.0,103.0,5.171708106994629,40.0,2.0,113.0,-3.0,-5.950538028621727,10.0,-0.9139720544513938,2.7993422035289863,-2.9594922275446933
10.0,6.0,5.873474836349487,41.0,2.0,111.0,-4.0,-0.8195932859800106,-52.0,0.09480487869949954,1.5676920948249697,-4.032126381477601
64.0,62.0,6.6159300804138175,42.0,2.0,85.0,-2.0,-5.315358455622961,-54.0,0.07784751948752053,2.8758880854788136,-2.2115541575922273
126.0,119.0,3.65054988861084,43.0,2.0,12.0,-7.0,-3.8865556193472823,-62.0,0.03384671790985863,1.3737992234425802,-0.8715680771246486
65.0,93.0,4.405416965484619,44.0,2.0,105.0,28.0,24.07041296796951,61.0,-0.03781729311475667,0.5664092471470598,0.1919507137596334
18.0,143.0,4.8838050365448,45.0,2.0,137.0,-23.0,-19.70505319704656,47.0,-0.1535319650656543,2.806966324567858,0.39384356964149353
78.0,85.0,8.233204126358032,46.0,2.0,344.0,7.0,-1.174433449317112,-60.0,0.042134667077912885,1.2648082171447816,1.1320511337527441
48.0,43.0,5.133465051651001,47.0,2.0,51.0,-5.0,-1.382555656933496,30.0,-0.637880301716782,2.961221805041439,0.23506577011687552
9.0,8.0,5.084997892379762,48.0,2.0,315.0,-1.0,1.796784263764474,39.0,-0.3182197531654518,3.3070931494149045,0.6732171989763945
74.0,78.0,4.583908796310425,49.0,2.0,102.0,4.0,-3.8268956086055734,-65.0,0.02365603269590966,5.376442296900337,1.2530769108659428
7.0,12.0,5.314252853393555,50.0,2.0,159.0,5.0,7.128872809056242,67.0,-0.01798328601192902,0.23439873808864362,1.3542372527129032
61.0,66.0,13.469290971755981,51.0,2.0,2.0,5.0,3.5790324572605616,-54.0,0.07784751948752053,2.362291215718862,2.442459813833624
140.0,1.0,5.0001957416534415,52.0,2.0,202.0,9.0,7.657853165012293,69.0,-0.012956317894756765,1.1157372206969238,3.4147636389976235
40.0,65.0,5.88267183303833,53.0,2.0,61.0,25.0,27.17758981308038,-48.0,0.13959263245643444,2.3386125825545263,4.283880782092031
6.0,145.0,4.548036813735962,54.0,2.0,87.0,-9.0,-6.9839191414782835,34.0,-0.47898960024664444,2.1604068308892375,4.656150269058347
1.0,5.0,3.0835421085357666,55.0,2.0,213.0,4.0,14.029850702894127,5.0,-0.5316321490230004,2.5182122343498974,4.656150269058347
92.0,100.0,3.31613826751709,56.0,2.0,258.0,8.0,3.4141975074020454,57.0,-0.057590831413550946,1.517565840104478,5.3363299860765885
47.0,59.0,4.8644769191741934,57.0,2.0,289.0,12.0,15.610667776891669,45.0,-0.18531974288430494,2.075636301976548,4.481813418827927
133.0,128.0,7.584414005279541,58.0,2.0,143.0,-5.0,-0.5425785626967947,62.0,-0.03384671790985863,3.5364045832231037,4.2879097249087295
113.0,106.0,3.2676379680633545,59.0,2.0,93.0,-7.0,-9.67971137826452,20.0,-1.0242289161485363,1.8257951691090843,4.033996392330741
117.0,116.0,2.4615519046783447,60.0,2.0,336.0,-1.0,-2.645291685524276,-4.0,0.4331756699679028,2.959599579106893,5.373837263414038
25.0,31.0,5.3843090534210205,61.0,2.0,7.0,6.0,6.642097631723809,-56.0,0.06373674566186563,4.0915210345994355,6.175733526182014
134.0,123.0,3.0799450874328613,62.0,2.0,127.0,-11.0,-6.9396087193322185,39.0,-0.3182197531654518,2.407528707686355,5.595554894794112
52.0,44.0,5.569586753845215,63.0,2.0,60.0,-8.0,-4.984897789875381,-66.0,0.020726468191601496,6.265883677077677,3.631542550729015
86.0,92.0,3.7844300270080566,64.0,2.0,47.0,6.0,-0.5643595490375812,-34.0,0.47898960024664444,7.843604547769892,2.811878692449157
119.0,113.0,2.5303549766540527,65.0,2.0,233.0,-6.0,-6.803206925600412,-33.0,0.516559036859419,2.7874712337263734,2.918003749986872
112.0,111.0,4.1486151218414316,66.0,2.0,110.0,-1.0,-3.8117411196263813,7.0,-0.7089031203150628,2.1074935223923714,2.0745368670585744
45.0,38.0,4.6797521114349365,67.0,2.0,148.0,-7.0,-3.577674778138535,67.0,-0.01798328601192902,9.248050744879922,
71.0,84.0,6.365141868591309,68.0,2.0,315.0,13.0,6.041325767570365,-26.0,0.8092289987567391,4.049786851141544,
68.0,81.0,7.817201852798463,69.0,2.0,22.0,13.0,7.379299826197505,3.0,-0.32955677138715145,1.0660025715799906,
21.0,6.0,5.854883909225464,70.0,2.0,173.0,-15.0,-12.8587953651568,47.0,-0.1535319650656543,5.907345430445227,
24.0,32.0,3.5493290424346924,71.0,2.0,263.0,8.0,8.968685423756833,-3.0,0.32955677138715145,0.6999934798453546,
66.0,65.0,4.1294119358062735,72.0,2.0,345.0,-1.0,-5.523006332508592,-42.0,0.24412107843174816,2.8758833479906527,
23.0,30.0,8.034113168716429,73.0,2.0,259.0,7.0,8.335685801700842,43.0,-0.22292163672402607,5.2933023285041765,
67.0,47.0,5.82010293006897,74.0,2.0,99.0,-20.0,-25.088816249451206,-44.0,0.20334941225411426,0.6429162165088711,
73.0,43.0,8.816597223281859,75.0,2.0,307.0,-30.0,-37.59429760321961,-6.0,0.623853885304502,1.5465361755331366,
5.0,7.0,2.499298095703125,76.0,2.0,175.0,2.0,4.212236476578285,68.0,-0.015401130003666715,8.636938705931877,
55.0,53.0,3.1488373279571533,77.0,2.0,80.0,-2.0,-0.07573985068301248,-50.0,0.11517554186282543,2.9310574652096397,
69.0,42.0,3.584882974624634,78.0,2.0,191.0,-27.0,-33.112913701105576,-14.0,1.0583342103355575,4.703356501003287,
111.0,130.0,4.966572999954224,79.0,2.0,86.0,19.0,16.098218126061745,-42.0,0.24412107843174816,4.046681639001031,
107.0,109.0,2.7166390419006348,80.0,2.0,78.0,2.0,-0.970830384779438,4.0,-0.4331756699679028,4.556287313005296,
127.0,128.0,3.65639877319336,81.0,2.0,145.0,1.0,4.619623507590527,-20.0,1.0242289161485363,3.254859414167776,
132.0,127.0,3.9169888496398926,82.0,2.0,2.0,-5.0,-0.32194874149785413,-5.0,0.5316321490230004,0.5592779592015221,
77.0,117.0,11.71786403656006,83.0,2.0,23.0,40.0,31.826343570785077,55.0,-0.07046900061804391,0.8802239056963659,
137.0,116.0,3.7343029975891113,84.0,2.0,62.0,-21.0,-19.16277407294603,-60.0,0.042134667077912885,3.151547774918673,
109.0,90.0,4.216776847839356,85.0,2.0,338.0,-19.0,-21.980699455976712,28.0,-0.7234063756542802,1.558093653026449,
,,,,,,,,,,2.4735250508287163,
115.0,122.0,3.2981081008911133,2.0,3.0,252.0,7.0,4.7300457736526,-69.0,0.012956317894756765,3.390728596084492,
103.0,129.0,4.004242897033691,3.0,3.0,118.0,26.0,23.089783696261527,12.0,-1.0048458917784262,1.4068439375588964,
87.0,114.0,3.915206909179688,4.0,3.0,286.0,27.0,20.763900803902636,16.0,-1.076530999545343,0.1066451463390066,
3.0,140.0,3.683272123336792,5.0,3.0,203.0,-11.0,-6.770632991575349,-64.0,0.026799246621441508,1.6110455052459443,
107.0,100.0,3.434890031814575,6.0,3.0,333.0,-7.0,-9.970830384779438,44.0,-0.20334941225411426,0.5103934785752099,
66.0,46.0,3.1177127361297607,7.0,3.0,70.0,-20.0,-24.523006332508594,41.0,-0.2670261974625363,2.5695500645634115,
61.0,66.0,4.036143064498901,8.0,3.0,323.0,5.0,3.5790324572605616,5.0,-0.5316321490230004,1.9063563425170313,
18.0,12.0,6.61820125579834,9.0,3.0,295.0,-6.0,-2.705053197046558,43.0,-0.22292163672402607,4.395436382365259,
139.0,138.0,5.186551094055176,10.0,3.0,215.0,-1.0,-1.2658974309173257,27.0,-0.7665083404264821,5.525557403232042,
27.0,30.0,3.236374616622925,11.0,3.0,173.0,3.0,3.1465508625418668,-36.0,0.40907735491210995,1.3066084742872888,
89.0,86.0,3.903425931930542,12.0,3.0,51.0,-3.0,-8.56012221578782,-62.0,0.03384671790985863,7.149251799615664,
91.0,99.0,3.0048520565032963,13.0,3.0,309.0,8.0,3.1020519010514906,-2.0,0.22196131701932956,3.0046040282086097,
96.0,94.0,3.8566079139709473,14.0,3.0,198.0,-2.0,-5.56500287805749,-5.0,0.5316321490230004,4.910941214337626,
140.0,147.0,4.431586980819702,15.0,3.0,278.0,7.0,5.657853165012293,-44.0,0.20334941225411426,1.1282529819943024,
33.0,32.0,3.929982900619507,16.0,3.0,305.0,-1.0,-0.8334967465563263,-41.0,0.2670261974625363,2.314369582162104,
124.0,119.0,3.633635997772217,17.0,3.0,134.0,-5.0,-3.024263376224317,57.0,-0.057590831413550946,2.6250317961815997,
32.0,37.0,3.2520570755004883,18.0,3.0,171.0,5.0,5.010967237638832,-56.0,0.06373674566186563,3.349152641296952,
23.0,29.0,3.2882511615753174,19.0,3.0,279.0,6.0,7.335685801700842,9.0,-0.854500838968973,1.2489809786997623,
50.0,43.0,3.718016862869263,20.0,3.0,19.0,-7.0,-3.556668475837901,-27.0,0.7665083404264821,1.6092071219484754,
136.0,126.0,6.163200855255128,21.0,3.0,121.0,-10.0,-7.262793653603003,62.0,-0.03384671790985863,4.918588911263813,
6.0,6.0,7.204456806182861,22.0,3.0,6.0,0.0,2.0160808585217165,-18.0,1.0634120030680743,0.8498974716988039,
92.0,119.0,2.7062792778015137,23.0,3.0,343.0,27.0,22.414197507402044,62.0,-0.03384671790985863,3.0639339049275818,
49.0,54.0,4.1165990829467765,24.0,3.0,262.0,5.0,8.562143771044484,43.0,-0.22292163672402607,4.9711500418614305,
98.0,102.0,3.9502131938934326,25.0,3.0,2.0,4.0,0.7702442916871721,-49.0,0.12683636614448335,1.116933899194621,
137.0,147.0,5.038193941116333,26.0,3.0,13.0,10.0,11.837225927053973,-39.0,0.3182197531654518,4.221379536742504,
