stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
7.0,141.0,3.4537520410000004,1.0,1.0,157.0,90.0,93.0,113.0,23.0,12.393439336300428,63.0,64.0,6.938409042077005,3.508458906419096,0.6089181789471253,4.298782226187435,-0.0002618085612516858
110.0,106.0,4.969363213,2.0,1.0,281.0,146.0,27.0,138.0,-8.0,-1.0549960738232649,-36.0,-106.0,-2.663588749208967,3.5816662517137487,-0.08273112310313788,6.599362828287572,-0.0003990664792537123
45.0,56.0,12.81811404,3.0,1.0,286.0,31.0,162.0,25.0,-6.0,-7.029295716168168,14.0,124.0,2.0504190367567854,4.286530690293085,-0.21209920896057863,-7.109155719740073,-0.0005441553187576194
90.0,113.0,4.7701072689999995,4.0,1.0,93.0,39.0,96.0,50.0,11.0,7.527182100170517,51.0,-3.0,3.546836407604535,4.919805225486289,0.36697554981920555,-4.813503667782422,-0.0007000374177092726
146.0,138.0,3.5331387519999997,5.0,1.0,27.0,81.0,344.0,131.0,50.0,42.0659903883889,65.0,43.0,6.473876001087488,5.036418253328549,0.3916207630268917,-1.5401192005467503,-0.0008699926879243192
31.0,25.0,3.88538003,6.0,1.0,162.0,98.0,275.0,115.0,17.0,9.970802730081157,-67.0,-113.0,5.787881654511219,5.036620871746873,0.1719449848191875,-1.3653508850774492,-0.0010577184695860884
39.0,50.0,5.80434823,7.0,1.0,96.0,70.0,358.0,76.0,6.0,6.131979268373168,-31.0,98.0,6.012102218115416,5.495282428838406,0.48337937458298175,-4.94663486502676,-0.0012674440884710967
81.0,131.0,4.766338825,8.0,1.0,344.0,59.0,148.0,51.0,-8.0,-3.6717321336424966,22.0,-164.0,0.7655810506675456,4.46030758093012,0.16864334315050636,-3.4323688552655938,-0.0015040641551969012
98.0,115.0,2.298239946,9.0,1.0,275.0,58.0,126.0,42.0,-16.0,-11.723637765649489,40.0,149.0,3.801357070104318,4.253643558395859,0.5770695377629746,-7.166702612939936,-0.0017732952911344152
70.0,76.0,3.908520222,10.0,1.0,358.0,131.0,213.0,15.0,30.0,36.30491998966038,-61.0,145.0,-1.8006095829680395,4.0329186960234065,0.2813895314609664,-0.32636894393886073,-0.0020818617555960223
59.0,51.0,4.080471039,11.0,1.0,148.0,120.0,354.0,91.0,-29.0,-13.247128410046987,-61.0,154.0,-1.2856099629845328,3.894405637805184,0.20775280765312246,-1.5979932622235864,-0.0024377163987582464
58.0,42.0,4.5128319260000005,12.0,1.0,126.0,145.0,218.0,18.0,19.0,18.52277500487757,59.0,-92.0,1.249782274241796,4.314244851816815,0.04766363866690106,-6.615702954824973,-0.0028503044899947736
131.0,15.0,2.8374691010000004,13.0,1.0,213.0,51.0,352.0,102.0,51.0,53.01679155097575,-66.0,-139.0,-1.4335057339367419,3.568622785369505,-0.16161911142861027,-2.7271312674459613,-0.003330879286198349
120.0,91.0,3.2163300510000004,14.0,1.0,354.0,144.0,332.0,1.0,3.0,-2.6939412020967275,-24.0,22.0,3.4060045675201,4.65511235935401,0.5781448577619912,-2.0021087520320875,-0.0038928797203634487
145.0,18.0,1.553049088,15.0,1.0,218.0,79.0,145.0,74.0,-5.0,-11.627383610295016,66.0,73.0,3.113433927996827,4.742072495616577,0.7471382074842294,5.761581503381874,-0.004552382312222978
51.0,102.0,1.149183989,16.0,1.0,352.0,109.0,56.0,104.0,-5.0,0.4125577708567043,-58.0,-64.0,-3.525161356458627,4.501105141549871,0.2895570808864315,3.7493495085044564,-0.005328641325135067
144.0,1.0,3.549727201,17.0,1.0,332.0,52.0,347.0,42.0,-10.0,-7.494774700322541,-54.0,-15.0,0.30536388944513926,2.6549364704541745,0.41534815615591625,2.7262428116934756,-0.006244733296542928
79.0,74.0,1.84871912,18.0,1.0,145.0,34.0,148.0,27.0,-7.0,-9.808406044832186,45.0,-3.0,1.3139663600745153,2.4047234880530537,0.08131466619838731,-4.63354223692715,-0.007328324310973722
109.0,104.0,4.5205399989999995,19.0,1.0,56.0,140.0,39.0,134.0,-6.0,-17.47719504023299,-31.0,17.0,3.4104031643383514,2.011773979218561,0.16535638424224716,1.092426832413696,-0.00861258069172279
52.0,42.0,2.5167107580000003,20.0,1.0,347.0,103.0,346.0,106.0,3.0,0.9240307177475806,-51.0,1.0,5.028575312495998,1.8686305242861978,0.2201825494019859,1.2956074840718037,-0.010137246045473223
34.0,27.0,1.263866186,21.0,1.0,148.0,75.0,107.0,79.0,4.0,0.36097931747137224,-41.0,41.0,-2.46739268827002,1.4117604885901134,-0.22825506059889175,-5.371346431797149,-0.01194990963371849
140.0,134.0,1.4332740309999998,22.0,1.0,39.0,99.0,309.0,70.0,-29.0,-35.18246770751769,41.0,90.0,1.8029850666292062,1.9865868548189682,-0.17995265977046768,4.517423012922058,-0.014107492626316682
103.0,106.0,1.416314125,23.0,1.0,346.0,85.0,324.0,86.0,1.0,-8.881572996653592,18.0,22.0,5.7081923795388185,2.722535711953273,0.595563903758395,-4.097351154239844,-0.0166779795884063
75.0,79.0,3.41661191,24.0,1.0,107.0,121.0,325.0,113.0,-8.0,7.953900831358094,-46.0,142.0,0.8266192524090753,1.7911606038232266,0.6428023178910147,0.45409314741540546,-0.019742422128291706
99.0,70.0,2.348380089,25.0,1.0,309.0,104.0,236.0,93.0,-11.0,-11.9023635438103,-5.0,73.0,4.409354553976899,1.8745563290947072,-0.020961198734887408,3.4994508385415495,-0.023397239431374936
85.0,86.0,2.83071208,26.0,1.0,324.0,57.0,302.0,52.0,-5.0,-0.8513636675517837,28.0,22.0,6.745944324755301,1.8716865322759675,0.33453356120989175,-1.3197251208527419,-0.02775683572207791
121.0,113.0,1.133298159,27.0,1.0,325.0,1.0,100.0,123.0,-24.0,-12.73971208446007,-26.0,-135.0,-0.7631931097378651,1.583028184854378,0.1376983663220072,-0.6944037807335638,-0.03295654667615391
104.0,93.0,0.9806792740000001,28.0,1.0,236.0,60.0,280.0,47.0,-13.0,-8.697287426801228,44.0,-44.0,5.002159325011845,1.428734139985629,0.2637570944139631,-2.2525348878533973,-0.039155914437457084
