stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
95.0,100.0,0.919680119,1.0,1.0,83.0,8.0,140.0,4.0,-4.0,0.764176182950159,-59.0,-57.0,2.9281424025602085,-1.4540768047507437,0.08945377172927568,0.5253848213906979,-0.004399580621069495
4.0,139.0,2.687985897,2.0,1.0,64.0,91.0,81.0,95.0,4.0,-7.207573877118904,59.0,-17.0,5.333941360374841,-0.9863869208660851,0.5004960544421376,0.5449664963262588,-0.006666190191518577
8.0,4.0,0.916432142,3.0,1.0,140.0,123.0,38.0,104.0,-19.0,-12.223395314806417,31.0,102.0,4.235653817933334,-0.8309984916195507,0.457326212318158,0.8206371462047699,-0.009014231870384373
91.0,95.0,2.5822258,4.0,1.0,81.0,65.0,21.0,71.0,6.0,4.937396095458702,26.0,60.0,4.520613023342073,-0.6709308635395087,0.21284845167288502,-0.9143926923704564,-0.011472953685110934
123.0,104.0,1.46807909,5.0,1.0,38.0,78.0,183.0,67.0,-11.0,-17.545729009382114,45.0,-145.0,1.295707121306941,-0.32515727583034293,0.2342111014424871,0.47976076035192067,-0.01407345190021131
65.0,71.0,9.800456285,6.0,1.0,21.0,26.0,182.0,21.0,-5.0,-6.413623666704311,39.0,-161.0,4.782758035619645,-0.7233102677013352,0.4467318555317873,1.5664358389827826,-0.01684918942987971
78.0,67.0,2.75306201,7.0,1.0,183.0,63.0,319.0,58.0,-5.0,-5.981247166878852,15.0,-136.0,3.88476235351551,-0.33549571145419993,0.3852086767071659,-0.5522920836236526,-0.01983655229930556
26.0,21.0,0.7823820109999999,8.0,1.0,182.0,115.0,323.0,95.0,-20.0,-12.382235438473977,57.0,-141.0,6.544088692530313,0.06826182011552759,0.5698236772988157,0.8713553278254047,-0.023075452171929165
63.0,58.0,14.48731899,9.0,1.0,319.0,86.0,249.0,120.0,34.0,23.33327515056299,-23.0,70.0,4.585448373424165,-0.18413804552603305,0.5141761857997855,-0.8092681487880724,-0.02660998308529877
115.0,95.0,2.870086908,10.0,1.0,323.0,34.0,80.0,44.0,10.0,6.303502385002279,-65.0,-117.0,2.292785374448333,-0.5119747595146177,0.16823907617829942,-1.388592929547308,-0.030489140596573174
86.0,120.0,1.869283915,11.0,1.0,249.0,137.0,265.0,146.0,9.0,13.792458800845843,-51.0,-16.0,4.29722933687606,-1.1486045156290552,0.3239625436925288,1.7430389582816546,-0.03476761148173542
34.0,44.0,3.0978271960000003,12.0,1.0,80.0,113.0,187.0,107.0,-6.0,0.5865566215660181,67.0,-107.0,3.695359777962089,-0.6322421417941559,0.5167050723965905,0.41732331556165736,-0.03950664189959571
137.0,146.0,4.364136933999999,13.0,1.0,265.0,44.0,248.0,52.0,8.0,3.0431860274916502,-53.0,17.0,3.655933347213457,-0.7007516936168815,0.26755500634939694,-0.1520892027986365,-0.044774991447694854
113.0,107.0,1.8533456330000002,14.0,1.0,187.0,18.0,154.0,14.0,-4.0,-3.842581248607562,-51.0,33.0,3.445750600809426,-0.8598473371472011,0.4519059737770774,-0.035910189827194634,-0.0506499797109331
44.0,52.0,1.350643158,15.0,1.0,248.0,68.0,167.0,64.0,-4.0,-5.615091608985622,-24.0,81.0,6.5445208376925414,-0.3954175989312016,0.6048768756352376,1.9406078162318299,-0.05721863062547519
68.0,64.0,1.883205891,17.0,1.0,167.0,38.0,323.0,49.0,11.0,6.380566197340443,30.0,-156.0,3.920303422061819,-1.0619845063981703,0.41685173012790555,-1.0058373090282073,-0.064578918120507
132.0,74.0,2.16642499,18.0,1.0,143.0,112.0,178.0,103.0,-9.0,-3.09919256653815,20.0,-35.0,7.389581144204936,-0.7193899180271741,0.8221169454800368,1.679339698470178,-0.072841113907905
