stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
11.0,35.0,2.301038265,1.0,1.0,20.0,7.0,282.0,5.0,-2.0,3.163728586117985,4.0,98.0,8.274955535884375,-1.6278984183433027,0.6729553934409409,0.8783102122395886,-0.013683576203237366
7.0,5.0,2.316076994,2.0,1.0,282.0,16.0,107.0,10.0,-6.0,-5.509507620385287,-9.0,175.0,2.807005222916977,-2.1442904347591254,-0.05743533361251175,3.8504722873932944,-0.02067560377796992
16.0,10.0,1.701611996,3.0,1.0,107.0,15.0,30.0,9.0,-6.0,-5.335286711772605,1.0,77.0,6.629198569273695,-2.021332491207624,0.5558441679650916,2.774421536336825,-0.02784974516683883
15.0,9.0,5.435902834,4.0,1.0,30.0,103.0,218.0,98.0,-5.0,-11.27369226709646,58.0,172.0,3.7249337426954097,-1.4338931457153674,0.33910285657297085,1.9789675156853355,-0.03526976256898425
103.0,98.0,4.650954008,5.0,1.0,218.0,23.0,135.0,22.0,-1.0,-0.0036888428773758086,-66.0,83.0,4.635361946351951,-1.852818804007551,0.5757951716309349,0.33404606426659744,-0.043002065638592
23.0,22.0,2.553016186,6.0,1.0,135.0,102.0,286.0,109.0,7.0,-0.27581642101250203,67.0,-151.0,1.6457587921823764,-1.7010351647351796,0.01936065392928893,2.2364099979953735,-0.051116405810893405
102.0,109.0,1.9703190330000002,7.0,1.0,286.0,56.0,218.0,40.0,-16.0,-8.047282721701913,46.0,68.0,7.2783110650744725,-1.283602897788544,0.9272745316419266,-1.8379667165246547,-0.059686590878445064
56.0,40.0,2.797664881,8.0,1.0,218.0,107.0,69.0,99.0,-8.0,-9.921961051369403,-51.0,149.0,2.485169424426882,-1.888095548482463,0.27706952375179994,2.504737385100061,-0.0687912223872623
107.0,99.0,4.786664009,9.0,1.0,69.0,18.0,176.0,131.0,-33.0,-32.61141940329265,-57.0,-107.0,3.3670564270009713,-1.426096016549118,0.05841293311290428,3.07063400062502,-0.07851445750096608
18.0,131.0,0.917917013,10.0,1.0,176.0,74.0,135.0,90.0,16.0,19.00002966094843,-56.0,41.0,4.208472849758222,-1.1757793975705582,-0.06967935751687541,1.0595257097054045,-0.08894679581105863
74.0,90.0,3.27105999,11.0,1.0,135.0,120.0,222.0,117.0,-3.0,1.4559903243712764,-46.0,-87.0,1.3574618833768672,-0.851824833068896,0.3298017446462411,-2.8497602723223245,-0.10018589010913688
120.0,117.0,2.281294823,12.0,1.0,222.0,52.0,93.0,43.0,-9.0,-2.4765521187753397,68.0,129.0,1.9868048920717296,-1.0127194368898755,0.11202775802938451,1.67328060415713,-0.11233737833315821
52.0,43.0,2.587383032,13.0,1.0,93.0,137.0,106.0,128.0,-9.0,-14.087916696931694,61.0,-13.0,2.210403992727017,-0.8671085681767693,0.11324071313836327,2.5089327074686976,-0.12551573170096572
137.0,128.0,2.248811007,14.0,1.0,106.0,55.0,76.0,42.0,-13.0,-5.372163670038896,-64.0,30.0,3.225055024392003,-0.09566621815257415,-0.00304853943329336,3.093468010985823,-0.1398451113929433
55.0,42.0,1.7624850269999999,15.0,1.0,76.0,26.0,6.0,41.0,15.0,16.513334135638235,29.0,70.0,6.253065930599125,0.41963365623438237,0.3015336671878583,1.3869730450173234,-0.15546022298317363
26.0,41.0,2.8668680189999995,16.0,1.0,6.0,1.0,110.0,141.0,-6.0,-3.5230809409820623,25.0,-104.0,-0.2904609798803286,-0.4277235767977086,-0.19627421376594276,5.581886706426072,-0.17250715408712577
1.0,141.0,2.584929943,17.0,1.0,110.0,104.0,221.0,75.0,-29.0,-34.220184111142764,43.0,-111.0,4.090980475298794,-0.7602418118502154,0.4455320866537381,0.775970420567596,-0.19114417634064607
104.0,75.0,1.819329977,18.0,1.0,221.0,75.0,292.0,23.0,-52.0,-49.957175804511614,29.0,-71.0,5.545328330285488,-1.0405116580095126,0.39352833524348957,6.509561701779757,-0.2115424878059345
75.0,23.0,1.616361856,19.0,1.0,292.0,44.0,204.0,45.0,1.0,4.760370031808128,31.0,88.0,5.8462994364824095,-0.6446456396494352,0.6133931545611516,2.2234782727116364,-0.233886866186281
44.0,45.0,1.61364603,20.0,1.0,204.0,122.0,245.0,111.0,-11.0,-7.715059683238559,68.0,-41.0,4.489426340167557,-0.7850928446667519,0.13708790782469163,4.847950320843769,-0.2583761968156802
122.0,111.0,1.996358871,21.0,1.0,245.0,24.0,237.0,21.0,-3.0,-1.8269507116068504,-48.0,8.0,8.001977912893889,-0.3267809261122328,0.5381955989742295,3.0055029029313953,-0.2852238322957513
24.0,21.0,2.989457846,22.0,1.0,237.0,147.0,119.0,4.0,3.0,2.8909566407847413,23.0,118.0,0.7566807567219628,-0.1034361167352283,-0.18751540304680137,3.9567729896677784,-0.31465773294489735
147.0,4.0,2.6712090969999998,23.0,1.0,119.0,28.0,324.0,18.0,-10.0,-8.194120309943267,-27.0,155.0,4.737953266155493,-0.36497157528417523,0.37989889985938957,-0.6340874911827625,-0.3469203290195941
28.0,18.0,1.297047853,24.0,1.0,324.0,117.0,316.0,96.0,-21.0,-15.952130177722376,57.0,8.0,0.5793774873248159,-0.41454131052579174,-0.2042060650290426,3.6202194817431224,-0.38226803714557317
117.0,96.0,0.683378935,25.0,1.0,316.0,40.0,41.0,131.0,-55.0,-52.054729468814394,-69.0,-85.0,0.7951159617878649,-0.4052445822146889,-0.4683212196374196,4.522053898589066,-0.42097035481542
40.0,131.0,3.265384912,26.0,1.0,41.0,82.0,187.0,103.0,21.0,15.697781787429454,-42.0,-146.0,4.035179606619194,0.14825124975708012,0.23410276724853799,4.030068601235056,-0.46330844851723885
82.0,103.0,3.565374851,27.0,1.0,187.0,5.0,251.0,6.0,1.0,7.142032509796133,-69.0,-64.0,0.7339558797656583,-0.08783162119723756,-0.10983842162600867,6.992614239797793,-0.5095731435076676
5.0,6.0,0.949342012,28.0,1.0,251.0,72.0,198.0,84.0,12.0,16.748415023073797,-67.0,53.0,4.9987311041211715,-0.1419356034360936,0.3463736350651323,-0.3517498469373643,-0.5600622169956933
72.0,84.0,2.83227706,29.0,1.0,198.0,143.0,338.0,142.0,-1.0,1.5591684957502756,-71.0,-140.0,2.2178015566664486,-0.7022959643800291,0.12636723281220544,1.1325599752847113,-0.6150768922444618
143.0,142.0,5.299543142,30.0,1.0,338.0,46.0,162.0,56.0,10.0,14.33499518231793,-49.0,176.0,5.781601861989502,-0.7829880956077665,0.39012248059118054,1.2868382438564556,-0.6749174296295845
46.0,56.0,0.611857176,31.0,1.0,162.0,123.0,30.0,130.0,7.0,9.499776959989736,69.0,132.0,6.250744165911462,-0.4073303207878414,0.4881710276689324,4.004474320179885,-0.7398777129302159
123.0,130.0,3.982766867,32.0,1.0,30.0,39.0,65.0,25.0,-14.0,-11.193223935112053,-62.0,-35.0,4.599246961093691,-1.4760457283479345,0.1953376269327354,4.752483812844763,-0.810238736085225
39.0,25.0,5.516905069,33.0,1.0,65.0,141.0,78.0,144.0,3.0,2.9184716016258725,44.0,-13.0,2.3309031088403285,-0.7778658271228449,0.2547872838798876,2.6206577083319114,-0.8862609083991035
141.0,144.0,1.950168133,34.0,1.0,78.0,12.0,139.0,139.0,-19.0,-17.219880082236497,-17.0,-61.0,5.572167047799675,-1.7308327121304052,0.30806885888055136,1.1414863976423777,-0.9681751158308363
12.0,139.0,2.949445248,35.0,1.0,139.0,111.0,255.0,113.0,2.0,4.102768790648389,47.0,-116.0,6.81359514930573,-2.13818993805121,0.24421337445560645,0.7887789916875512,-1.0561725036045708
