stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
78.0,89.0,4.153635979,1.0,1.0,71.0,143.0,23.0,142.0,-1.0,11.404776061490914,-65.0,48.0,1.2870170698046877,0.11609116021679976,0.18005715128747699,-4.45690940280759,-0.004850171533607154
22.0,21.0,3.616642952,2.0,1.0,189.0,12.0,0.0,6.0,-6.0,-5.633093467994193,10.0,-171.0,0.5207531803514722,-0.03066451765055916,-0.18128173120070679,1.3594454934100098,-0.007328509988515809
143.0,142.0,2.914505959,3.0,1.0,23.0,38.0,343.0,11.0,-27.0,-32.91064187150925,-41.0,40.0,4.5479856200811435,0.30696614330913374,0.40021327002254703,-0.7257297645411344,-0.009871399056807388
12.0,6.0,1.986946106,4.0,1.0,0.0,50.0,113.0,53.0,3.0,3.9487164634098306,-38.0,-113.0,1.1380618275303842,0.14409104661240235,-0.1194072267997822,0.7446209567941887,-0.012501439380199588
38.0,11.0,3.150099277,5.0,1.0,343.0,126.0,321.0,118.0,-8.0,6.471391572514342,58.0,22.0,1.9664740641040326,-0.6806524219017754,-0.04988341748487915,0.43002945596052566,-0.015242169996258366
50.0,53.0,3.520485163,6.0,1.0,113.0,40.0,142.0,51.0,11.0,5.519247283691023,10.0,-29.0,1.4088702297535756,-0.8824750800347374,0.1764321595126941,-6.136696904997041,-0.018118314443666742
126.0,118.0,1.154633999,7.0,1.0,321.0,94.0,302.0,92.0,-2.0,-12.417285468431025,32.0,19.0,2.4991735621644797,-0.5163648795618654,0.20654607228949903,-5.708712034743687,-0.021156034045246658
40.0,51.0,4.8830509189999995,8.0,1.0,142.0,92.0,101.0,91.0,-1.0,-12.706175841703832,-52.0,41.0,1.1332409473524934,-1.177402581187604,-0.08138590960612627,-1.0982175657139357,-0.024383189279524552
94.0,92.0,2.666848898,9.0,1.0,302.0,45.0,68.0,47.0,2.0,-0.7071554985845907,49.0,-126.0,2.769743730093612,-1.2718923778616933,0.0364397770990875,-0.4664551217624263,-0.027829609825034338
92.0,91.0,2.765420198,10.0,1.0,101.0,112.0,137.0,98.0,-14.0,-6.459592653899897,-20.0,-36.0,1.2672878182143814,-1.0882739956362744,0.0010549888733168006,-0.7090614707201666,-0.03152737344682668
45.0,47.0,4.749825953999999,11.0,1.0,68.0,48.0,113.0,53.0,5.0,4.510631964456145,-3.0,-45.0,1.1095667215641063,-1.0385247644289164,-0.004582787732362221,0.9314016538033935,-0.03551109337633588
112.0,98.0,3.450716734,12.0,1.0,137.0,24.0,135.0,19.0,-5.0,-0.6158824687146236,-58.0,2.0,2.9273105365094065,-1.4045159997632413,0.0708763442326628,0.19451318104606713,-0.039818213196433146
48.0,53.0,2.266422033,13.0,1.0,113.0,72.0,80.0,67.0,-5.0,-9.297327010851056,-24.0,33.0,1.2729722969516384,-0.8596505098406176,0.05337079196433272,-2.4780910303495114,-0.0444893074640868
24.0,19.0,2.554029226,14.0,1.0,135.0,56.0,39.0,50.0,-6.0,-2.1388230098974574,-32.0,96.0,1.1635982486197878,-0.3260316446099111,0.027605436563881973,-2.56306854671428,-0.049568385363279156
72.0,67.0,2.382214069,15.0,1.0,80.0,53.0,287.0,46.0,-7.0,-4.246932391594093,19.0,153.0,2.056995774732272,-1.5454479498188225,0.04015576921971936,-0.5767642658905896,-0.05510319355987555
56.0,50.0,3.14613986,16.0,1.0,39.0,4.0,304.0,9.0,5.0,-0.5890599974338571,52.0,95.0,4.2301910020232985,-1.4581981138665867,0.2464591057965274,1.1618994609839262,-0.0611455131075582
53.0,46.0,2.519150019,17.0,1.0,287.0,101.0,127.0,107.0,6.0,2.1620437407758644,-48.0,160.0,-0.8710430860569238,-1.4956046535533905,-0.14387335319683486,-2.9269948043518275,-0.0677514437109173
4.0,9.0,5.4462850089999995,18.0,1.0,304.0,110.0,250.0,108.0,-2.0,3.735866300614937,40.0,54.0,2.37377843405765,-1.4574309425473901,-0.016378338595491496,-3.759266851498067,-0.07498166687276595
101.0,107.0,1.576534748,19.0,1.0,127.0,79.0,343.0,108.0,29.0,18.536923115320526,22.0,144.0,1.5483532592672882,-1.448452636873896,0.01786087816506991,2.396659895402267,-0.08290167742743736
110.0,108.0,3.250168085,20.0,1.0,250.0,15.0,121.0,112.0,-49.0,-43.68417708412141,-51.0,129.0,3.574464201382171,-1.09108523670746,0.2966192836266431,-4.839223518440307,-0.0915819706877823
79.0,108.0,1.665996075,21.0,1.0,343.0,141.0,297.0,22.0,27.0,40.02108816844032,-62.0,46.0,1.428391146443424,-0.7209119637975039,0.09717198250072079,-2.65339108011252,-0.10109816991920992
15.0,112.0,3.2317287919999997,22.0,1.0,121.0,114.0,85.0,95.0,-19.0,-9.85367316933604,47.0,36.0,-2.4011170057187448,-0.7613358790458387,-0.3698209187978943,0.9576808910399746,-0.11153107612217893
141.0,22.0,2.212217093,23.0,1.0,297.0,28.0,328.0,20.0,-8.0,-8.090334338025052,-33.0,-31.0,1.1269304894923815,-0.457681125909102,-0.03522306855865627,-2.098515319239277,-0.12296661919625218
114.0,95.0,3.016896009,24.0,1.0,85.0,51.0,218.0,55.0,4.0,5.6102840687624465,63.0,-133.0,2.998928713524225,-0.3196020321381101,0.08091034427559035,-3.821529277755652,-0.13549568653814165
28.0,20.0,3.631652832,25.0,1.0,328.0,105.0,288.0,101.0,-4.0,-3.4358076758950276,69.0,40.0,2.71353437601299,-0.4340701226591103,0.08728473388758659,-0.2790354892983962,-0.14921380208453286
105.0,101.0,2.614399195,27.0,1.0,288.0,62.0,234.0,70.0,8.0,11.346264429602464,43.0,54.0,6.092358674995458,-0.40876939952652014,0.23252535907296334,-3.2934434193474673,-0.16422062587140604
71.0,122.0,2.530439138,28.0,1.0,317.0,37.0,41.0,27.0,-10.0,-15.931833017117008,34.0,-84.0,-0.8103731463258467,-1.5211180670423463,-0.06450378540307233,-4.6850318773873285,-0.18061924150497588
62.0,70.0,2.396378756,29.0,1.0,234.0,39.0,171.0,34.0,-5.0,-10.757175796945937,23.0,63.0,3.895067480850508,-2.0339356389393264,0.42830596403586363,-5.329372444798587,-0.1985151967251658
37.0,27.0,2.84953618,30.0,1.0,41.0,7.0,230.0,30.0,23.0,14.22020846766734,30.0,171.0,-5.25996513692376,-2.0837315607700173,-0.4222667573696605,3.298387574957894,-0.21801526073283423
39.0,34.0,2.5206298830000002,31.0,1.0,171.0,5.0,296.0,18.0,13.0,4.802575805471058,34.0,-125.0,1.9026709311662435,-1.8731320993899043,-0.20231130873562808,0.0930592236488182,-0.23922586143138583
7.0,30.0,2.950088024,32.0,1.0,230.0,35.0,35.0,47.0,12.0,6.447293799311645,-28.0,-165.0,1.5445118272587512,-1.270120414297691,-0.09491942473002556,-0.5674094730641731,-0.2622511665265868
5.0,18.0,2.9337718489999998,33.0,1.0,296.0,44.0,32.0,51.0,7.0,3.6022923713630988,-39.0,-96.0,1.7201464788418814,-1.2436491946297834,0.18866227980285016,-0.4221643773347587,-0.2871907748939868
35.0,47.0,2.663808823,34.0,1.0,35.0,95.0,334.0,105.0,10.0,0.3486820714216563,-60.0,61.0,2.4023971654669602,-1.3214624082894213,0.19358506157660124,4.235009926129753,-0.31413698914343696
44.0,51.0,2.484103918,35.0,1.0,32.0,127.0,64.0,118.0,-9.0,5.629438927111671,63.0,-32.0,1.4376289758546446,-1.5044713461192734,-0.23601370764176122,2.755192780146947,-0.3431716472746722
95.0,105.0,2.4839041230000003,36.0,1.0,334.0,102.0,182.0,110.0,8.0,5.253761462498353,-7.0,152.0,-0.9325241189326975,-1.5878056673808403,-0.12435779074495901,5.578489204483483,-0.3743625011027954
127.0,118.0,3.1828739639999997,37.0,1.0,64.0,58.0,8.0,54.0,-4.0,0.11175003053620713,69.0,56.0,1.1637065335314642,-0.8152544088867457,-0.07470185211121463,1.254623774442543,-0.4077591420718588
102.0,110.0,2.733428001,38.0,1.0,182.0,65.0,153.0,54.0,-11.0,-9.267299918206724,37.0,29.0,0.9775157160781237,-0.9002189909942296,0.04200651404279576,-4.036205373824658,-0.4433884914266028
58.0,54.0,1.865226984,39.0,1.0,8.0,104.0,109.0,103.0,-1.0,-1.5367568780089798,-46.0,-101.0,1.9641350401481164,-1.1774305678253258,-0.038287660324780474,-0.38945536418945564,-0.4812498916185263
65.0,54.0,7.799818993,40.0,1.0,153.0,115.0,311.0,98.0,-17.0,-7.130259771655226,-50.0,-158.0,4.602773199928395,-0.8821544060702249,0.27632900638461144,-3.190224533163233,-0.5213098592637817
104.0,103.0,4.8996558189999995,41.0,1.0,109.0,133.0,270.0,132.0,-1.0,13.827047599748887,-29.0,-161.0,2.6454191430632514,-1.1084475305552837,0.1923854277993768,-2.0635545691705084,-0.5634965867200636
115.0,98.0,1.8330340390000002,42.0,1.0,311.0,60.0,306.0,58.0,-2.0,1.939406219596215,55.0,5.0,3.2414697545175035,-1.2630487277013878,0.11132968362545678,1.0903043356909263,-0.6076943089265621
133.0,132.0,1.99931097,43.0,1.0,270.0,61.0,315.0,52.0,-9.0,-5.3056962355184325,72.0,-45.0,-2.5187340459335354,-1.2855406633212132,-0.45064253321414127,1.2121499939926041,-0.6537376837779687
60.0,58.0,2.9164991380000003,44.0,1.0,306.0,118.0,268.0,113.0,-5.0,6.7150968402990046,-58.0,38.0,3.2341443791696785,-1.4577743763425284,0.34014424527032705,-4.040592439793592,-0.7014063668746793
61.0,52.0,2.583374023,45.0,1.0,315.0,21.0,166.0,17.0,-4.0,2.879140058466426,40.0,149.0,-1.3810309895665205,-1.698048719613246,-0.11232896508765049,-0.6317917861342449,-0.7504199935550604
118.0,113.0,3.583229065,46.0,1.0,268.0,131.0,142.0,14.0,29.0,43.90552827889963,-13.0,126.0,-1.6839960238152831,-1.986608325965983,-0.09989380009755323,-1.1660283880091296,-0.8004338108779231
21.0,17.0,6.548632145,47.0,1.0,166.0,75.0,31.0,49.0,-26.0,-33.15349348544043,-54.0,135.0,1.3058351590212385,-1.2087755021547015,-0.006245615213596928,-2.6169274446851802,-0.8510352275781953
131.0,14.0,1.511759043,48.0,1.0,142.0,132.0,79.0,106.0,-26.0,-11.114979833610839,-1.0,63.0,2.3164090088656364,-1.1699601307069596,0.21518150153917548,-3.898838158181077,-0.9017415686107211
